Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	review
20	Spectrogram 1	1	Hyloxalus	37.314467120181405	37.54666666666667	4048.2421875	4909.5703125	0
21	Spectrogram 1	1	Hyloxalus	37.74403628117914	37.964625850340134	4069.775390625	4931.103515625	0
22	Spectrogram 1	1	Ramphocelus dimidiatus	38.22004535147392	38.69605442176871	4026.708984375	12252.392578125	1
23	Spectrogram 1	1	Hyloxalus	38.800544217687076	39.03274376417234	4091.30859375	4866.50390625	0
24	Spectrogram 1	1	Ramphocelus dimidiatus	39.230113378684806	39.671292517006805	1593.45703125	5706.298828125	0
25	Spectrogram 1	1	Hyloxalus	39.82222222222222	40.06603174603175	4048.2421875	4888.037109375	0
26	Spectrogram 1	1	Hyloxalus	40.739410430839	40.983219954648526	3962.109375	4844.970703125	0
27	Spectrogram 1	1	Hyloxalus	41.180589569161	41.424399092970525	3897.509765625	5060.302734375	0
28	Spectrogram 1	1	Ramphocelus dimidiatus	41.633378684807255	42.3415873015873	1571.923828125	7773.486328125	0
29	Spectrogram 1	1	Hyloxalus	42.55056689342403	42.77115646258503	4112.841796875	4866.50390625	0
30	Spectrogram 1	1	Hyloxalus	43.46775510204082	43.723174603174606	4069.775390625	4888.037109375	0
31	Spectrogram 1	1	Hyloxalus	44.09469387755102	44.35011337868481	4048.2421875	4780.37109375	0
32	Spectrogram 1	1	Ramphocelus dimidiatus	44.54748299319728	45.302131519274376	1507.32421875	5684.765625	0
33	Spectrogram 1	1	Hyloxalus	45.47628117913832	45.72009070294784	4069.775390625	4844.970703125	0
34	Spectrogram 1	1	Hyloxalus	45.92907029478458	46.172879818594105	4026.708984375	4866.50390625	0
35	Spectrogram 1	1	Hyloxalus	46.38185941043084	46.63727891156463	4005.17578125	4909.5703125	0
36	Spectrogram 1	1	Ramphocelus dimidiatus	46.85786848072562	47.62412698412698	1507.32421875	5598.6328125	0
37	Spectrogram 1	1	Hyloxalus	48.738684807256234	49.017324263038546	3983.642578125	4909.5703125	0
38	Spectrogram 1	1	Ramphocelus dimidiatus	49.66748299319728	50.36408163265306	1614.990234375	6029.296875	0
39	Spectrogram 1	1	Hyloxalus	51.327709750566896	51.60634920634921	4026.708984375	4931.103515625	0
40	Spectrogram 1	1	Ramphocelus dimidiatus	51.66439909297052	52.63963718820862	1442.724609375	5857.03125	0
41	Spectrogram 1	1	Hyloxalus	53.52199546485261	53.69614512471655	4285.107421875	4801.904296875	0
42	Spectrogram 1	1	Hyloxalus	53.97478458049886	54.21859410430839	4285.107421875	4801.904296875	0
43	Spectrogram 1	1	Hyloxalus	54.543673469387755	54.72943310657596	4328.173828125	4801.904296875	0
44	Spectrogram 1	1	Hyloxalus	55.58857142857143	55.75111111111111	4263.57421875	4844.970703125	0
45	Spectrogram 1	1	Ramphocelus dimidiatus	55.913650793650795	56.43609977324263	1528.857421875	5749.365234375	0
46	Spectrogram 1	1	Hyloxalus	56.6334693877551	56.86566893424036	4328.173828125	4866.50390625	0
47	Spectrogram 1	1	Hyloxalus	57.15591836734694	57.376507936507934	4328.173828125	4823.4375	0
48	Spectrogram 1	1	Hyloxalus	57.63192743764172	57.89895691609977	4263.57421875	4844.970703125	0
49	Spectrogram 1	1	Hyloxalus	58.10793650793651	58.38657596371882	4285.107421875	4844.970703125	0
50	Spectrogram 1	1	Hyloxalus	58.63038548752834	58.89741496598639	4349.70703125	4909.5703125	0
51	Spectrogram 1	1	Hyloxalus	59.582403628117916	59.7449433106576	4263.57421875	4844.970703125	0
