Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Specie ID	Score
1	Spectrogram 1	1	0.4	2.399000000000024	200.0	2500.0	BOAN	0.87
2	Spectrogram 1	1	2.8	4.799000000000024	200.0	2500.0	BOAN	0.83
3	Spectrogram 1	1	3.6	5.59899999999991	200.0	2500.0	BOAN	0.76
4	Spectrogram 1	1	5.2	7.598999999999887	200.0	2500.0	BOAN	0.9
5	Spectrogram 1	1	8.4	10.398999999999797	200.0	2500.0	BOAN	0.86
6	Spectrogram 1	1	9.2	11.199000000000025	200.0	2500.0	BOAN	0.76
7	Spectrogram 1	1	11.6	13.599000000000023	200.0	2500.0	BOAN	0.79
8	Spectrogram 1	1	12.4	14.398999999999797	200.0	2500.0	BOAN	0.93
9	Spectrogram 1	1	17.2	19.598999999999887	200.0	2500.0	BOAN	0.83
10	Spectrogram 1	1	22.8	25.199000000000115	200.0	2500.0	BOAN	0.88
11	Spectrogram 1	1	24.8	26.799000000000024	200.0	2500.0	BOAN	0.96
12	Spectrogram 1	1	26.4	29.59899999999984	200.0	2500.0	BOAN	0.96
13	Spectrogram 1	1	33.6	35.99900000000012	200.0	2500.0	BOAN	0.88
14	Spectrogram 1	1	39.2	41.19900000000003	200.0	2500.0	BOAN	0.76
15	Spectrogram 1	1	47.2	49.59899999999989	200.0	2500.0	BOAN	0.83
16	Spectrogram 1	1	48.4	50.3989999999998	200.0	2500.0	BOAN	0.83
17	Spectrogram 1	1	49.2	51.99899999999998	200.0	2500.0	BOAN	0.94
18	Spectrogram 1	1	51.2	53.19900000000003	200.0	2500.0	BOAN	0.83
19	Spectrogram 1	1	52.4	54.798999999999886	200.0	2500.0	BOAN	0.9
20	Spectrogram 1	1	54.0	55.99900000000002	200.0	2500.0	BOAN	0.8
21	Spectrogram 1	1	54.8	56.79900000000002	200.0	2500.0	BOAN	0.92
22	Spectrogram 1	1	55.6	57.599000000000025	200.0	2500.0	BOAN	0.87
23	Spectrogram 1	1	56.4	58.3989999999998	200.0	2500.0	BOAN	0.88
24	Spectrogram 1	1	57.2	59.19900000000003	200.0	2500.0	BOAN	0.86
25	Spectrogram 1	1	58.0	59.99900000000002	200.0	2500.0	BOAN	0.79
26	Spectrogram 1	1	0.0	1.9989999999999952	400.0	3000.0	FUSC	0.76
27	Spectrogram 1	1	16.0	17.999000000000024	400.0	3000.0	FUSC	0.77
28	Spectrogram 1	1	18.8	20.798999999999968	400.0	3000.0	FUSC	0.79
29	Spectrogram 1	1	27.6	29.999	400.0	3000.0	FUSC	0.84
30	Spectrogram 1	1	38.0	39.99900000000002	400.0	3000.0	FUSC	0.78
