Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.010666666666666666	2.08	8976.5625	9843.75
2	Spectrogram 1	1	0.010666666666666666	0.224	2835.9375	3351.5625
3	Spectrogram 1	1	0.010666666666666666	2.176	210.9375	609.375
4	Spectrogram 1	1	0.3413333333333333	0.672	2812.5	3375.0
5	Spectrogram 1	1	0.7573333333333333	0.9173333333333333	2976.5625	3445.3125
6	Spectrogram 1	1	0.7893333333333333	2.272	3796.875	5671.875
7	Spectrogram 1	1	1.0133333333333334	1.28	2789.0625	3398.4375
8	Spectrogram 1	1	1.408	1.696	2906.25	3281.25
9	Spectrogram 1	1	1.8346666666666667	5.226666666666667	2367.1875	3468.75
10	Spectrogram 1	1	2.4426666666666668	4.064	210.9375	515.625
11	Spectrogram 1	1	3.3813333333333335	3.584	3820.3125	4195.3125
12	Spectrogram 1	1	3.8933333333333335	4.352	3703.125	4804.6875
13	Spectrogram 1	1	4.490666666666667	4.64	5601.5625	6117.1875
14	Spectrogram 1	1	5.0986666666666665	7.242666666666667	164.0625	515.625
15	Spectrogram 1	1	5.226666666666667	7.136	4195.3125	6140.625
16	Spectrogram 1	1	5.354666666666667	6.133333333333334	2695.3125	3304.6875
17	Spectrogram 1	1	6.005333333333334	6.08	15679.6875	16335.9375
18	Spectrogram 1	1	7.018666666666666	7.477333333333333	3937.5	5226.5625
19	Spectrogram 1	1	7.306666666666667	7.882666666666666	5390.625	6140.625
20	Spectrogram 1	1	7.904	10.688	70.3125	539.0625
21	Spectrogram 1	1	8.053333333333333	8.778666666666666	867.1875	1617.1875
22	Spectrogram 1	1	8.074666666666667	8.512	5015.625	5742.1875
23	Spectrogram 1	1	8.842666666666666	8.928	4335.9375	5343.75
24	Spectrogram 1	1	9.056	10.026666666666667	867.1875	1710.9375
25	Spectrogram 1	1	9.461333333333334	11.466666666666667	2625.0	3164.0625
26	Spectrogram 1	1	9.664	9.877333333333333	15257.8125	16640.625
27	Spectrogram 1	1	9.706666666666667	9.856	5531.25	6140.625
28	Spectrogram 1	1	10.005333333333333	10.165333333333333	14742.1875	16382.8125
29	Spectrogram 1	1	10.133333333333333	11.178666666666667	867.1875	1734.375
30	Spectrogram 1	1	10.549333333333333	10.730666666666666	15632.8125	16429.6875
31	Spectrogram 1	1	10.773333333333333	11.36	4804.6875	6000.0
32	Spectrogram 1	1	10.784	11.648	187.5	492.1875
33	Spectrogram 1	1	11.189333333333334	11.573333333333334	3703.125	4851.5625
34	Spectrogram 1	1	11.552	12.330666666666668	4359.375	6093.75
35	Spectrogram 1	1	11.754666666666667	12.373333333333333	2367.1875	3070.3125
