Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.010666666666666666	0.14933333333333335	914.0625	1359.375
2	Spectrogram 1	1	0.032	0.26666666666666666	1570.3125	2812.5
3	Spectrogram 1	1	0.5226666666666666	0.9173333333333333	1570.3125	2742.1875
4	Spectrogram 1	1	0.832	1.12	8437.5	9070.3125
5	Spectrogram 1	1	1.0346666666666666	1.12	9351.5625	9960.9375
6	Spectrogram 1	1	1.2373333333333334	1.4826666666666666	8578.125	12750.0
7	Spectrogram 1	1	1.3973333333333333	1.7066666666666668	1664.0625	2789.0625
8	Spectrogram 1	1	1.7493333333333334	2.048	8390.625	10992.1875
9	Spectrogram 1	1	1.824	2.048	3023.4375	3375.0
10	Spectrogram 1	1	1.8346666666666667	2.026666666666667	4195.3125	4687.5
11	Spectrogram 1	1	2.026666666666667	2.3253333333333335	1593.75	2789.0625
12	Spectrogram 1	1	2.058666666666667	2.7306666666666666	6070.3125	6609.375
13	Spectrogram 1	1	2.4426666666666668	2.6666666666666665	8460.9375	13312.5
14	Spectrogram 1	1	2.570666666666667	2.7306666666666666	1734.375	2625.0
15	Spectrogram 1	1	2.6346666666666665	2.8053333333333335	2882.8125	3257.8125
16	Spectrogram 1	1	2.986666666666667	3.3386666666666667	1734.375	2789.0625
17	Spectrogram 1	1	3.04	3.2853333333333334	8437.5	9164.0625
18	Spectrogram 1	1	3.072	3.2	9328.125	10218.75
19	Spectrogram 1	1	3.082666666666667	3.2533333333333334	4242.1875	4640.625
20	Spectrogram 1	1	3.466666666666667	3.7013333333333334	8507.8125	12398.4375
21	Spectrogram 1	1	3.744	3.8933333333333335	1734.375	2601.5625
22	Spectrogram 1	1	3.925333333333333	4.149333333333334	1664.0625	2718.75
23	Spectrogram 1	1	4.330666666666667	4.661333333333333	1617.1875	2671.875
24	Spectrogram 1	1	4.533333333333333	4.746666666666667	8437.5	9070.3125
25	Spectrogram 1	1	4.565333333333333	4.746666666666667	4218.75	4617.1875
26	Spectrogram 1	1	4.64	4.832	2953.125	3304.6875
27	Spectrogram 1	1	4.832	5.152	8414.0625	13335.9375
28	Spectrogram 1	1	4.8853333333333335	5.066666666666666	1687.5	2601.5625
29	Spectrogram 1	1	5.269333333333333	5.664	1710.9375	2789.0625
30	Spectrogram 1	1	5.386666666666667	5.472	9421.875	10289.0625
31	Spectrogram 1	1	5.781333333333333	6.048	8414.0625	9070.3125
32	Spectrogram 1	1	5.8453333333333335	6.026666666666666	4195.3125	4710.9375
33	Spectrogram 1	1	5.984	6.325333333333333	1640.625	2742.1875
34	Spectrogram 1	1	6.165333333333334	6.314666666666667	8671.875	12257.8125
