Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.064	4.544	8812.5	12375.0
2	Spectrogram 1	1	5.269333333333333	5.738666666666667	8882.8125	12937.5
3	Spectrogram 1	1	7.413333333333333	7.530666666666667	9773.4375	14460.9375
4	Spectrogram 1	1	11.904	12.394666666666666	8718.75	11742.1875
5	Spectrogram 1	1	14.613333333333333	15.104	8835.9375	11929.6875
6	Spectrogram 1	1	15.242666666666667	15.36	12000.0	12515.625
7	Spectrogram 1	1	20.096	20.213333333333335	12187.5	12656.25
8	Spectrogram 1	1	21.024	21.525333333333332	8695.3125	12093.75
9	Spectrogram 1	1	21.162666666666667	21.258666666666667	20953.125	21468.75
10	Spectrogram 1	1	22.101333333333333	22.250666666666667	11953.125	12421.875
11	Spectrogram 1	1	25.194666666666667	25.696	8835.9375	11976.5625
12	Spectrogram 1	1	31.904	32.416	8929.6875	12515.625
13	Spectrogram 1	1	34.432	34.57066666666667	11953.125	12539.0625
14	Spectrogram 1	1	37.909333333333336	38.42133333333334	8671.875	12164.0625
15	Spectrogram 1	1	40.949333333333335	41.056	12046.875	12539.0625
16	Spectrogram 1	1	49.824	49.962666666666664	11906.25	12539.0625
17	Spectrogram 1	1	55.14666666666667	55.648	8859.375	12070.3125
18	Spectrogram 1	1	55.989333333333335	56.128	12117.1875	12562.5
