Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.96	1.2693333333333334	7523.4375	15984.375
2	Spectrogram 1	1	0.9813333333333333	1.184	562.5	4875.0
3	Spectrogram 1	1	0.992	1.0773333333333333	20554.6875	21960.9375
4	Spectrogram 1	1	0.992	1.0666666666666667	18750.0	20343.75
5	Spectrogram 1	1	1.6426666666666667	2.1973333333333334	10968.75	11695.3125
6	Spectrogram 1	1	1.7493333333333334	1.9093333333333333	10687.5	11062.5
7	Spectrogram 1	1	1.792	2.24	5343.75	5882.8125
8	Spectrogram 1	1	2.485333333333333	5.333333333333333	867.1875	2835.9375
9	Spectrogram 1	1	3.509333333333333	3.84	11203.125	12117.1875
10	Spectrogram 1	1	4.789333333333333	5.1946666666666665	11226.5625	11718.75
11	Spectrogram 1	1	5.024	5.1626666666666665	3070.3125	3562.5
12	Spectrogram 1	1	5.8453333333333335	6.101333333333334	11320.3125	11648.4375
13	Spectrogram 1	1	5.8773333333333335	6.1866666666666665	9093.75	11132.8125
14	Spectrogram 1	1	5.8773333333333335	6.058666666666666	3257.8125	3585.9375
15	Spectrogram 1	1	5.930666666666666	6.048	2203.125	2812.5
16	Spectrogram 1	1	6.229333333333333	6.389333333333333	1781.25	2976.5625
17	Spectrogram 1	1	6.24	6.656	11179.6875	11484.375
18	Spectrogram 1	1	7.008	7.317333333333333	773.4375	3632.8125
19	Spectrogram 1	1	7.061333333333334	7.648	7851.5625	12890.625
20	Spectrogram 1	1	7.093333333333334	7.274666666666667	3773.4375	4710.9375
21	Spectrogram 1	1	7.392	7.744	2507.8125	3492.1875
22	Spectrogram 1	1	7.786666666666667	8.064	2507.8125	2835.9375
23	Spectrogram 1	1	8.309333333333333	8.992	11203.125	11718.75
24	Spectrogram 1	1	8.309333333333333	8.842666666666666	5578.125	5882.8125
25	Spectrogram 1	1	8.661333333333333	9.077333333333334	1687.5	3375.0
26	Spectrogram 1	1	9.429333333333334	9.930666666666667	11109.375	11625.0
27	Spectrogram 1	1	9.44	9.856	5507.8125	5812.5
28	Spectrogram 1	1	11.946666666666667	12.565333333333333	10851.5625	11554.6875
29	Spectrogram 1	1	12.085333333333333	12.448	5460.9375	5789.0625
30	Spectrogram 1	1	13.312	14.090666666666667	7734.375	12820.3125
31	Spectrogram 1	1	13.365333333333334	16.032	1617.1875	2882.8125
