Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.010666666666666666	0.7146666666666667	14835.9375	16265.625
2	Spectrogram 1	1	0.128	0.6933333333333334	8953.125	10734.375
3	Spectrogram 1	1	0.9066666666666666	1.0453333333333332	4218.75	4617.1875
4	Spectrogram 1	1	1.1946666666666668	1.6	3492.1875	6445.3125
5	Spectrogram 1	1	1.312	1.984	8578.125	9304.6875
6	Spectrogram 1	1	1.6746666666666667	2.944	14789.0625	16125.0
7	Spectrogram 1	1	1.824	2.9226666666666667	3843.75	5601.5625
8	Spectrogram 1	1	2.368	2.933333333333333	8929.6875	9726.5625
9	Spectrogram 1	1	2.7626666666666666	2.9226666666666667	9890.625	10851.5625
10	Spectrogram 1	1	3.050666666666667	3.1786666666666665	3960.9375	4570.3125
11	Spectrogram 1	1	3.2853333333333334	4.64	3468.75	6375.0
12	Spectrogram 1	1	3.9146666666666667	5.066666666666666	14765.625	16101.5625
13	Spectrogram 1	1	4.053333333333334	4.2026666666666666	10781.25	11578.125
14	Spectrogram 1	1	4.394666666666667	4.576	10125.0	10476.5625
15	Spectrogram 1	1	4.576	5.034666666666666	8953.125	9281.25
16	Spectrogram 1	1	5.024	5.536	3890.625	5414.0625
17	Spectrogram 1	1	5.6	6.688	3515.625	5601.5625
18	Spectrogram 1	1	6.133333333333334	7.136	14765.625	16171.875
19	Spectrogram 1	1	6.517333333333333	7.157333333333334	8953.125	10851.5625
20	Spectrogram 1	1	6.8693333333333335	7.52	3890.625	5507.8125
21	Spectrogram 1	1	7.594666666666667	7.989333333333334	4125.0	5320.3125
22	Spectrogram 1	1	8.074666666666667	8.544	3843.75	5367.1875
23	Spectrogram 1	1	8.266666666666667	8.522666666666666	15093.75	15890.625
24	Spectrogram 1	1	8.896	9.152	4593.75	5343.75
25	Spectrogram 1	1	9.184	9.770666666666667	3445.3125	6351.5625
26	Spectrogram 1	1	9.493333333333334	9.674666666666667	9960.9375	11859.375
27	Spectrogram 1	1	9.749333333333333	10.72	14835.9375	16453.125
28	Spectrogram 1	1	10.08	10.656	8953.125	9445.3125
