Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	review
1	Spectrogram 1	1	PTGN	0.0	3.199000000000069	0.0	1000	0
2	Spectrogram 1	1	PTGN	2.0	4.398999999999887	2.0	1000	0
3	Spectrogram 1	1	PTGN	4.0	7.199000000000069	4.0	1000	0
4	Spectrogram 1	1	PTGN	8.8	11.598999999999979	8.8	1000	0
5	Spectrogram 1	1	PTGN	12.0	13.999000000000024	12.0	1000	0
6	Spectrogram 1	1	PTGN	24.0	27.19900000000007	24.0	1000	0
7	Spectrogram 1	1	PTGN	26.4	30.398999999999795	26.4	1000	0
8	Spectrogram 1	1	PTGN	30.0	32.39899999999989	30.0	1000	0
9	Spectrogram 1	1	PTGN	31.6	34.39899999999998	31.6	1000	0
10	Spectrogram 1	1	PTGN	33.2	35.19900000000003	33.2	1000	0
11	Spectrogram 1	1	PTGN	36.4	38.398999999999795	36.4	1000	0
12	Spectrogram 1	1	PTGN	37.2	41.19900000000003	37.2	1000	0
13	Spectrogram 1	1	PTGN	54.0	56.39899999999989	54.0	1000	0
14	Spectrogram 1	1	PTGN	55.6	57.599000000000025	55.6	1000	0
15	Spectrogram 1	1	PTGN	56.4	58.398999999999795	56.4	1000	0
