Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	review
1	Spectrogram 1	1	DDPX	2.4	4.399000000000024	2.4	3100	0
2	Spectrogram 1	1	DDPX	5.6	7.9990000000000006	5.6	3100	1
3	Spectrogram 1	1	DDPX	6.8	9.598999999999979	6.8	3100	1
4	Spectrogram 1	1	DDPX	10.4	12.399000000000024	10.4	3100	0
5	Spectrogram 1	1	DDPX	20.8	22.798999999999968	20.8	3100	1
6	Spectrogram 1	1	DDPX	21.6	23.59899999999997	21.6	3100	0
7	Spectrogram 1	1	DDPX	44.0	45.999000000000024	44.0	3100	0
8	Spectrogram 1	1	PTGN	26.0	28.798999999999978	26.0	1000	0
9	Spectrogram 1	1	PTGN	27.6	29.999000000000002	27.6	1000	0
10	Spectrogram 1	1	PTGN	29.2	31.599	29.2	1000	0
11	Spectrogram 1	1	PTGN	30.8	33.199	30.8	1000	0
12	Spectrogram 1	1	PTGN	32.4	34.39900000000002	32.4	1000	0
