Selection	View	Channel	Specie ID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	review
1	Spectrogram 1	1	DEND	12.0	14.399000000000001	12.0	7200	1
2	Spectrogram 1	1	FRAG	2.8	5.199000000000001	2.8	3500	0
3	Spectrogram 1	1	FRAG	4.0	6.799000000000007	4.0	3500	0
4	Spectrogram 1	1	FRAG	6.0	8.399000000000001	6.0	3500	0
5	Spectrogram 1	1	FRAG	10.8	12.798999999999996	10.8	3500	0
6	Spectrogram 1	1	FRAG	22.8	24.798999999999996	22.8	3500	0
7	Spectrogram 1	1	FRAG	23.6	26.399000000000008	23.6	3500	0
8	Spectrogram 1	1	FRAG	26.0	28.399	26.0	3500	0
9	Spectrogram 1	1	FRAG	28.8	30.798999999999996	28.8	3500	0
10	Spectrogram 1	1	FRAG	30.0	32.399	30.0	3500	0
11	Spectrogram 1	1	FRAG	31.6	33.599	31.6	3500	0
12	Spectrogram 1	1	FRAG	35.2	37.599000000000004	35.2	3500	0
13	Spectrogram 1	1	FRAG	37.2	39.19900000000003	37.2	3500	0
14	Spectrogram 1	1	FRAG	39.2	41.19900000000003	39.2	3500	0
15	Spectrogram 1	1	FRAG	40.4	42.398999999999994	40.4	3500	0
16	Spectrogram 1	1	FRAG	46.0	47.998999999999995	46.0	3500	0
17	Spectrogram 1	1	FRAG	46.8	48.79899999999999	46.8	3500	0
18	Spectrogram 1	1	FRAG	47.6	49.599	47.6	3500	0
19	Spectrogram 1	1	FRAG	48.4	50.799	48.4	3500	0
20	Spectrogram 1	1	FRAG	50.0	53.19900000000001	50.0	3500	0
21	Spectrogram 1	1	FRAG	56.4	59.99899999999999	56.4	3500	0
22	Spectrogram 1	1	FUSC	1.6	3.999000000000001	1.6	3000	0
23	Spectrogram 1	1	FUSC	6.4	8.399000000000024	6.4	3000	0
24	Spectrogram 1	1	FUSC	7.2	9.19899999999991	7.2	3000	0
25	Spectrogram 1	1	FUSC	26.8	28.799000000000024	26.8	3000	0
26	Spectrogram 1	1	FUSC	46.0	48.79899999999998	46.0	3000	0
