Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	1.184000000	7710.938	8460.938	7781.250	
2	Spectrogram 1	1	0.010666667	0.138666667	4710.938	5226.562	4875.000	
3	Spectrogram 1	1	0.224000000	0.554666667	15492.188	15890.625	15562.500	
4	Spectrogram 1	1	0.277333333	0.437333333	4734.375	5554.688	5062.500	
5	Spectrogram 1	1	0.298666667	0.416000000	12281.250	13148.438	12281.250	
6	Spectrogram 1	1	0.330666667	0.490666667	1289.062	2343.750	1781.250	
7	Spectrogram 1	1	0.533333333	1.024000000	4664.062	5390.625	5062.500	
8	Spectrogram 1	1	0.768000000	0.853333333	9000.000	9960.938	9000.000	
9	Spectrogram 1	1	0.778666667	0.960000000	15492.188	15820.312	15750.000	
10	Spectrogram 1	1	0.896000000	1.024000000	1898.438	2343.750	2250.000	
11	Spectrogram 1	1	0.960000000	1.152000000	8812.500	9679.688	8812.500	
12	Spectrogram 1	1	1.109333333	4.853333333	726.562	6492.188	4500.000	Pitangus_sulphuratus
13	Spectrogram 1	1	1.834666667	2.709333333	8554.688	13640.625	9468.750	
14	Spectrogram 1	1	1.962666667	2.592000000	15609.375	20531.250	15843.750	
15	Spectrogram 1	1	2.176000000	2.453333333	7851.562	8179.688	8062.500	
16	Spectrogram 1	1	2.432000000	2.549333333	19429.688	19898.438	19781.250	
17	Spectrogram 1	1	2.762666667	2.922666667	890.625	1687.500	1125.000	
18	Spectrogram 1	1	3.498666667	4.448000000	7734.375	8179.688	7875.000	
19	Spectrogram 1	1	3.680000000	4.160000000	8976.562	9773.438	9187.500	
20	Spectrogram 1	1	3.872000000	4.213333333	796.875	2460.938	1218.750	
21	Spectrogram 1	1	4.202666667	4.437333333	234.375	773.438	281.250	
22	Spectrogram 1	1	4.501333333	4.693333333	1851.562	2437.500	2343.750	
23	Spectrogram 1	1	4.512000000	4.640000000	890.625	1617.188	1031.250	
24	Spectrogram 1	1	5.045333333	5.386666667	914.062	2507.812	1968.750	
25	Spectrogram 1	1	5.301333333	6.261333333	2601.562	4406.250	3750.000	
26	Spectrogram 1	1	5.600000000	5.760000000	867.188	1617.188	937.500	
27	Spectrogram 1	1	6.122666667	6.346666667	1828.125	2460.938	2062.500	
28	Spectrogram 1	1	6.133333333	6.272000000	890.625	1640.625	1500.000	
29	Spectrogram 1	1	6.474666667	6.912000000	796.875	2531.250	1593.750	
30	Spectrogram 1	1	7.168000000	8.053333333	7687.500	8203.125	7781.250	
31	Spectrogram 1	1	7.285333333	7.594666667	15492.188	15960.938	15750.000	
32	Spectrogram 1	1	7.296000000	7.456000000	1875.000	2414.062	2250.000	
33	Spectrogram 1	1	7.509333333	7.744000000	8976.562	9398.438	9000.000	
34	Spectrogram 1	1	7.669333333	7.989333333	15304.688	15890.625	15562.500	
35	Spectrogram 1	1	7.818666667	7.978666667	8976.562	9445.312	9187.500	
36	Spectrogram 1	1	8.608000000	8.746666667	3843.750	4265.625	4125.000	
37	Spectrogram 1	1	10.144000000	10.656000000	4734.375	5507.812	5250.000	
38	Spectrogram 1	1	10.240000000	10.602666667	2789.062	3796.875	3000.000	
39	Spectrogram 1	1	10.506666667	10.645333333	1875.000	2367.188	2062.500	
40	Spectrogram 1	1	10.666666667	11.402666667	7710.938	8156.250	7781.250	
41	Spectrogram 1	1	10.784000000	10.976000000	4851.562	5484.375	4875.000	
42	Spectrogram 1	1	11.050666667	11.328000000	1875.000	2367.188	1875.000	
43	Spectrogram 1	1	11.114666667	11.648000000	4828.125	5625.000	5531.250	
44	Spectrogram 1	1	11.125333333	11.370666667	8812.500	9703.125	8906.250	
45	Spectrogram 1	1	11.264000000	11.381333333	3140.625	4406.250	3750.000	
46	Spectrogram 1	1	11.552000000	11.733333333	1921.875	2343.750	2156.250	
47	Spectrogram 1	1	11.733333333	11.978666667	4851.562	5507.812	5250.000	
48	Spectrogram 1	1	12.106666667	12.277333333	4851.562	5484.375	4968.750	
49	Spectrogram 1	1	12.426666667	12.586666667	4898.438	5507.812	5156.250	
50	Spectrogram 1	1	12.874666667	13.077333333	4851.562	5414.062	5062.500	
51	Spectrogram 1	1	13.194666667	13.312000000	4710.938	5320.312	5062.500	
52	Spectrogram 1	1	14.474666667	14.730666667	1640.625	2484.375	2156.250	
53	Spectrogram 1	1	14.474666667	14.570666667	890.625	1546.875	1031.250	
54	Spectrogram 1	1	14.677333333	14.805333333	2953.125	3609.375	3468.750	
55	Spectrogram 1	1	14.826666667	15.488000000	7734.375	8156.250	7781.250	
56	Spectrogram 1	1	14.954666667	15.370666667	15515.625	15820.312	15656.250	
57	Spectrogram 1	1	14.954666667	15.157333333	1851.562	2460.938	2062.500	
58	Spectrogram 1	1	15.466666667	15.850666667	2882.812	3609.375	3000.000	
59	Spectrogram 1	1	15.488000000	15.658666667	1898.438	2390.625	2062.500	
60	Spectrogram 1	1	15.488000000	15.594666667	1007.812	1570.312	1031.250	
61	Spectrogram 1	1	16.000000000	16.170666667	1898.438	2320.312	2062.500	
62	Spectrogram 1	1	17.152000000	17.280000000	8859.375	12398.438	9468.750	
63	Spectrogram 1	1	17.674666667	17.845333333	1851.562	2460.938	2343.750	
64	Spectrogram 1	1	17.749333333	18.837333333	7687.500	8109.375	7781.250	
65	Spectrogram 1	1	17.952000000	18.069333333	3140.625	3679.688	3562.500	
66	Spectrogram 1	1	17.994666667	18.229333333	15445.312	15796.875	15750.000	
67	Spectrogram 1	1	18.144000000	18.442666667	1828.125	2414.062	2343.750	
68	Spectrogram 1	1	18.165333333	18.272000000	984.375	1664.062	1031.250	
69	Spectrogram 1	1	18.282666667	18.922666667	796.875	3656.250	3093.750	
70	Spectrogram 1	1	18.528000000	18.805333333	9140.625	9679.688	9187.500	
71	Spectrogram 1	1	19.072000000	19.872000000	796.875	2507.812	2343.750	
72	Spectrogram 1	1	19.722666667	19.861333333	2718.750	3539.062	2906.250	
73	Spectrogram 1	1	20.149333333	20.512000000	890.625	2484.375	2343.750	
74	Spectrogram 1	1	20.192000000	20.330666667	2929.688	3632.812	3562.500	
75	Spectrogram 1	1	20.437333333	20.576000000	2929.688	3562.500	3093.750	
76	Spectrogram 1	1	20.629333333	20.938666667	843.750	2437.500	2343.750	
77	Spectrogram 1	1	21.173333333	22.741333333	914.062	4546.875	3562.500	
78	Spectrogram 1	1	21.248000000	21.440000000	15468.750	15984.375	15468.750	
79	Spectrogram 1	1	21.258666667	22.197333333	7664.062	8203.125	7781.250	
80	Spectrogram 1	1	21.578666667	21.770666667	15351.562	15820.312	15656.250	
81	Spectrogram 1	1	21.845333333	22.176000000	15375.000	15843.750	15375.000	
82	Spectrogram 1	1	21.845333333	21.962666667	9046.875	9726.562	9093.750	
83	Spectrogram 1	1	22.816000000	23.104000000	1265.625	2460.938	1968.750	
84	Spectrogram 1	1	22.944000000	23.029333333	2789.062	3445.312	3281.250	
85	Spectrogram 1	1	23.488000000	23.690666667	1921.875	2414.062	2062.500	
86	Spectrogram 1	1	23.498666667	23.626666667	914.062	1640.625	1500.000	
87	Spectrogram 1	1	23.786666667	24.458666667	1242.188	2484.375	1875.000	
88	Spectrogram 1	1	24.608000000	24.906666667	1828.125	2367.188	2062.500	
89	Spectrogram 1	1	24.618666667	24.757333333	2835.938	3539.062	3093.750	
90	Spectrogram 1	1	24.821333333	24.992000000	2906.250	5156.250	4500.000	
91	Spectrogram 1	1	24.992000000	25.482666667	7757.812	8226.562	7781.250	
