Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.533333333	4382.812	6585.938	6375.000	
2	Spectrogram 1	1	0.576000000	0.746666667	4101.562	4710.938	4218.750	
3	Spectrogram 1	1	1.696000000	1.888000000	4898.438	6656.250	6562.500	
4	Spectrogram 1	1	2.538666667	3.093333333	5250.000	7101.562	6187.500	
5	Spectrogram 1	1	2.741333333	2.880000000	4054.688	4710.938	4218.750	
6	Spectrogram 1	1	3.669333333	3.989333333	4992.188	6281.250	5812.500	
7	Spectrogram 1	1	4.416000000	4.789333333	4078.125	4968.750	4218.750	
8	Spectrogram 1	1	4.704000000	5.312000000	2648.438	3351.562	3187.500	Crotophaga_ani
9	Spectrogram 1	1	4.736000000	5.269333333	5132.812	6703.125	6000.000	
10	Spectrogram 1	1	6.421333333	6.560000000	4101.562	4664.062	4218.750	
11	Spectrogram 1	1	7.968000000	8.160000000	5132.812	6164.062	5250.000	
12	Spectrogram 1	1	8.149333333	8.373333333	4054.688	4968.750	4218.750	
13	Spectrogram 1	1	9.322666667	9.898666667	4523.438	6750.000	6000.000	
14	Spectrogram 1	1	9.557333333	9.706666667	3000.000	3468.750	3468.750	
15	Spectrogram 1	1	9.568000000	9.717333333	9351.562	9750.000	9562.500	
16	Spectrogram 1	1	10.794666667	10.933333333	4054.688	4757.812	4218.750	
17	Spectrogram 1	1	11.893333333	12.053333333	4640.625	5156.250	5062.500	
18	Spectrogram 1	1	12.266666667	12.629333333	4031.250	6210.938	5906.250	
19	Spectrogram 1	1	12.960000000	13.536000000	4335.938	6937.500	5718.750	
20	Spectrogram 1	1	14.261333333	14.400000000	4640.625	5179.688	5062.500	
21	Spectrogram 1	1	15.424000000	15.872000000	4195.312	6726.562	6187.500	
22	Spectrogram 1	1	15.904000000	16.032000000	4687.500	5179.688	5062.500	
23	Spectrogram 1	1	16.778666667	17.418666667	4195.312	6937.500	6093.750	
24	Spectrogram 1	1	17.408000000	22.805333333	843.750	3492.188	2156.250	
25	Spectrogram 1	1	18.581333333	18.912000000	4968.750	6632.812	6375.000	
26	Spectrogram 1	1	19.434666667	20.096000000	4429.688	6890.625	6000.000	
27	Spectrogram 1	1	20.693333333	21.098666667	4570.312	5320.312	5250.000	
28	Spectrogram 1	1	21.098666667	21.749333333	5390.625	6539.062	5718.750	
29	Spectrogram 1	1	23.285333333	23.392000000	4734.375	5390.625	5343.750	
30	Spectrogram 1	1	25.429333333	25.578666667	2203.125	2671.875	2437.500	
31	Spectrogram 1	1	25.557333333	26.453333333	4078.125	6960.938	6000.000	
32	Spectrogram 1	1	25.952000000	26.058666667	9445.312	10265.625	9750.000	
33	Spectrogram 1	1	27.370666667	27.541333333	2437.500	3398.438	3375.000	
34	Spectrogram 1	1	27.626666667	27.968000000	2718.750	3492.188	3281.250	Crotophaga_ani
35	Spectrogram 1	1	27.818666667	29.013333333	4265.625	7031.250	5906.250	
36	Spectrogram 1	1	27.893333333	28.010666667	11414.062	11906.250	11625.000	
37	Spectrogram 1	1	28.650666667	28.778666667	9445.312	9937.500	9656.250	
38	Spectrogram 1	1	29.333333333	29.546666667	4945.312	6000.000	5156.250	
39	Spectrogram 1	1	29.546666667	29.717333333	4476.562	4921.875	4781.250	
40	Spectrogram 1	1	29.866666667	30.336000000	4335.938	6796.875	6281.250	
41	Spectrogram 1	1	29.930666667	30.080000000	9960.938	10875.000	10593.750	
42	Spectrogram 1	1	29.941333333	30.026666667	11156.250	11765.625	11343.750	
43	Spectrogram 1	1	30.762666667	31.306666667	4195.312	7335.938	6750.000	
44	Spectrogram 1	1	30.794666667	31.018666667	9234.375	10781.250	9375.000	
45	Spectrogram 1	1	30.805333333	31.040000000	11320.312	15984.375	13781.250	
