Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.042666667	0.181333333	4031.250	4640.625	4031.250	
2	Spectrogram 1	1	0.170666667	0.640000000	4710.938	5367.188	5156.250	
3	Spectrogram 1	1	0.448000000	0.608000000	23507.812	24000.000	23812.500	
4	Spectrogram 1	1	0.704000000	1.450666667	23226.562	24000.000	23718.750	
5	Spectrogram 1	1	0.842666667	1.546666667	4523.438	6046.875	5062.500	
6	Spectrogram 1	1	1.109333333	2.752000000	8906.250	12539.062	11718.750	
7	Spectrogram 1	1	1.184000000	1.333333333	2296.875	2789.062	2531.250	
8	Spectrogram 1	1	1.269333333	1.504000000	15656.250	16242.188	16031.250	
9	Spectrogram 1	1	1.280000000	1.546666667	14226.562	14906.250	14625.000	
10	Spectrogram 1	1	1.504000000	2.773333333	13335.938	18328.125	13781.250	
11	Spectrogram 1	1	1.632000000	1.728000000	23390.625	23976.562	23718.750	
12	Spectrogram 1	1	1.706666667	1.866666667	4640.625	5132.812	4968.750	
13	Spectrogram 1	1	1.749333333	1.930666667	2320.312	2789.062	2437.500	
14	Spectrogram 1	1	1.941333333	2.250666667	4007.812	5250.000	5062.500	
15	Spectrogram 1	1	2.112000000	2.581333333	23414.062	24000.000	23531.250	
16	Spectrogram 1	1	2.122666667	2.389333333	12726.562	13218.750	12843.750	
17	Spectrogram 1	1	2.442666667	2.826666667	4664.062	5390.625	5062.500	
18	Spectrogram 1	1	2.954666667	3.456000000	4593.750	5367.188	5062.500	
19	Spectrogram 1	1	3.541333333	3.925333333	4687.500	5203.125	5062.500	
20	Spectrogram 1	1	4.128000000	4.298666667	4054.688	5367.188	5062.500	
21	Spectrogram 1	1	4.565333333	5.397333333	4687.500	5273.438	5156.250	
22	Spectrogram 1	1	4.778666667	4.992000000	23085.938	24000.000	23531.250	
23	Spectrogram 1	1	4.960000000	5.120000000	6046.875	6375.000	6375.000	
24	Spectrogram 1	1	5.546666667	5.728000000	4710.938	5320.312	5062.500	
25	Spectrogram 1	1	5.909333333	6.197333333	609.375	937.500	843.750	
26	Spectrogram 1	1	5.941333333	6.261333333	4593.750	5390.625	5156.250	
27	Spectrogram 1	1	6.368000000	6.666666667	4664.062	5437.500	4968.750	
28	Spectrogram 1	1	6.602666667	6.816000000	492.188	843.750	750.000	
29	Spectrogram 1	1	6.730666667	6.976000000	4617.188	5648.438	5062.500	
30	Spectrogram 1	1	7.157333333	7.402666667	4734.375	5250.000	4968.750	
31	Spectrogram 1	1	7.381333333	7.541333333	2437.500	2765.625	2531.250	
32	Spectrogram 1	1	7.786666667	7.989333333	4687.500	5343.750	4968.750	
33	Spectrogram 1	1	7.861333333	8.021333333	2320.312	2835.938	2531.250	
34	Spectrogram 1	1	8.330666667	8.469333333	1710.938	2109.375	1875.000	
35	Spectrogram 1	1	8.362666667	8.512000000	2343.750	2789.062	2531.250	
36	Spectrogram 1	1	8.608000000	8.789333333	4687.500	5203.125	5156.250	
37	Spectrogram 1	1	8.736000000	9.045333333	1687.500	2132.812	2062.500	
38	Spectrogram 1	1	8.928000000	9.589333333	4710.938	5273.438	5156.250	
39	Spectrogram 1	1	9.248000000	9.472000000	1640.625	2859.375	2531.250	
40	Spectrogram 1	1	9.386666667	9.578666667	632.812	984.375	843.750	
41	Spectrogram 1	1	9.824000000	10.325333333	4617.188	5531.250	4968.750	
42	Spectrogram 1	1	9.845333333	10.016000000	1734.375	2906.250	2625.000	
43	Spectrogram 1	1	10.336000000	10.752000000	4664.062	5695.312	5156.250	
44	Spectrogram 1	1	10.346666667	10.485333333	1664.062	2835.938	2531.250	
45	Spectrogram 1	1	10.837333333	10.954666667	2367.188	2906.250	2531.250	
46	Spectrogram 1	1	10.880000000	11.018666667	4921.875	5320.312	5156.250	
47	Spectrogram 1	1	10.890666667	11.509333333	187.500	1054.688	187.500	
48	Spectrogram 1	1	11.274666667	11.584000000	4734.375	5390.625	5062.500	
49	Spectrogram 1	1	11.285333333	13.045333333	21609.375	24000.000	23906.250	
50	Spectrogram 1	1	11.306666667	11.498666667	1945.312	2953.125	2437.500	
51	Spectrogram 1	1	11.722666667	11.861333333	4710.938	5132.812	5062.500	
52	Spectrogram 1	1	12.437333333	12.608000000	4804.688	5273.438	5062.500	
53	Spectrogram 1	1	12.842666667	13.002666667	4640.625	5132.812	4968.750	
