Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
44	Spectrogram 1	1	32.522666667	32.778666667	5601.562	5929.688	5718.750	
45	Spectrogram 1	1	33.397333333	33.738666667	5601.562	5929.688	5625.000	
46	Spectrogram 1	1	33.898666667	34.005333333	2812.500	3351.562	3281.250	
47	Spectrogram 1	1	34.400000000	34.656000000	5554.688	5929.688	5625.000	
48	Spectrogram 1	1	35.125333333	35.392000000	960.938	1687.500	1593.750	Nyctidromus_albicollis
49	Spectrogram 1	1	37.888000000	38.122666667	5625.000	5929.688	5625.000	
50	Spectrogram 1	1	38.880000000	39.125333333	5578.125	5929.688	5625.000	
51	Spectrogram 1	1	39.968000000	40.266666667	5554.688	5929.688	5625.000	
52	Spectrogram 1	1	40.992000000	41.290666667	5601.562	5953.125	5718.750	
53	Spectrogram 1	1	41.930666667	42.144000000	5554.688	5906.250	5625.000	
54	Spectrogram 1	1	42.869333333	43.189333333	5554.688	5882.812	5625.000	
55	Spectrogram 1	1	43.157333333	43.360000000	2390.625	3515.625	3093.750	
56	Spectrogram 1	1	43.829333333	44.522666667	867.188	1218.750	1031.250	
57	Spectrogram 1	1	43.946666667	44.138666667	5554.688	5859.375	5625.000	
58	Spectrogram 1	1	44.874666667	45.109333333	5554.688	5859.375	5625.000	
59	Spectrogram 1	1	45.077333333	48.266666667	867.188	1242.188	1031.250	
60	Spectrogram 1	1	46.026666667	46.336000000	5554.688	5906.250	5625.000	
61	Spectrogram 1	1	47.082666667	47.360000000	5554.688	5929.688	5718.750	
62	Spectrogram 1	1	48.117333333	48.330666667	5601.562	5929.688	5625.000	
63	Spectrogram 1	1	49.056000000	49.344000000	5601.562	5906.250	5625.000	
64	Spectrogram 1	1	52.064000000	52.384000000	5601.562	5929.688	5718.750	
65	Spectrogram 1	1	54.197333333	54.581333333	5578.125	5906.250	5625.000	
66	Spectrogram 1	1	54.240000000	54.773333333	3304.688	3703.125	3656.250	
67	Spectrogram 1	1	54.933333333	56.042666667	3328.125	3750.000	3750.000	
68	Spectrogram 1	1	56.341333333	56.650666667	5554.688	5882.812	5625.000	
69	Spectrogram 1	1	56.352000000	56.672000000	773.438	3632.812	2437.500	
70	Spectrogram 1	1	57.461333333	57.738666667	5601.562	5906.250	5625.000	
71	Spectrogram 1	1	59.584000000	59.882666667	5601.562	5906.250	5625.000	
