Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
56	Spectrogram 1	1	21.301333333	21.461333333	3820.312	4523.438	4312.500	
57	Spectrogram 1	1	21.344000000	21.514666667	6585.938	7171.875	7125.000	
58	Spectrogram 1	1	21.802666667	21.984000000	6632.812	7125.000	7125.000	
59	Spectrogram 1	1	22.069333333	22.389333333	3796.875	4265.625	3843.750	
60	Spectrogram 1	1	22.069333333	22.304000000	6093.750	6398.438	6281.250	
61	Spectrogram 1	1	22.282666667	22.528000000	6679.688	7195.312	7031.250	
62	Spectrogram 1	1	22.368000000	22.517333333	1101.562	1453.125	1312.500	
63	Spectrogram 1	1	22.496000000	22.816000000	3796.875	4945.312	4687.500	
64	Spectrogram 1	1	22.933333333	23.701333333	3632.812	4617.188	4312.500	
65	Spectrogram 1	1	22.986666667	23.210666667	6703.125	7171.875	7031.250	
66	Spectrogram 1	1	23.040000000	24.224000000	46.875	398.438	93.750	
67	Spectrogram 1	1	23.488000000	23.648000000	6632.812	7148.438	7125.000	
68	Spectrogram 1	1	23.893333333	24.074666667	6585.938	7171.875	7031.250	
69	Spectrogram 1	1	23.936000000	24.309333333	3679.688	4382.812	3843.750	
70	Spectrogram 1	1	24.320000000	24.544000000	6515.625	7195.312	7125.000	
71	Spectrogram 1	1	25.034666667	25.269333333	3796.875	4523.438	4312.500	
72	Spectrogram 1	1	25.141333333	25.301333333	6632.812	6960.938	6843.750	
73	Spectrogram 1	1	25.248000000	25.397333333	6070.312	6421.875	6375.000	
74	Spectrogram 1	1	25.504000000	25.696000000	6656.250	7171.875	7125.000	
75	Spectrogram 1	1	25.738666667	26.400000000	3539.062	5296.875	3562.500	
76	Spectrogram 1	1	25.952000000	26.101333333	6632.812	7171.875	7125.000	
77	Spectrogram 1	1	26.357333333	26.570666667	6281.250	6890.625	6843.750	
78	Spectrogram 1	1	26.773333333	27.498666667	3585.938	5085.938	4687.500	
79	Spectrogram 1	1	27.594666667	27.776000000	6210.938	6914.062	6843.750	
80	Spectrogram 1	1	28.714666667	28.853333333	3679.688	4406.250	3750.000	
81	Spectrogram 1	1	28.768000000	28.885333333	1054.688	1500.000	1218.750	
82	Spectrogram 1	1	28.853333333	29.013333333	6585.938	6960.938	6843.750	
83	Spectrogram 1	1	28.938666667	29.248000000	3773.438	4546.875	4312.500	
84	Spectrogram 1	1	29.056000000	29.333333333	8882.812	9210.938	9000.000	
85	Spectrogram 1	1	29.173333333	29.376000000	6632.812	7195.312	7125.000	
86	Spectrogram 1	1	29.450666667	29.664000000	4312.500	4968.750	4593.750	
87	Spectrogram 1	1	29.493333333	30.218666667	2765.625	3257.812	3187.500	
88	Spectrogram 1	1	29.600000000	30.176000000	3679.688	4218.750	3750.000	
89	Spectrogram 1	1	29.653333333	29.802666667	6679.688	7195.312	6937.500	
90	Spectrogram 1	1	29.962666667	30.101333333	1710.938	2484.375	2062.500	
91	Spectrogram 1	1	29.973333333	30.090666667	1007.812	1523.438	1125.000	
92	Spectrogram 1	1	30.069333333	30.261333333	6609.375	7171.875	7125.000	
93	Spectrogram 1	1	30.346666667	32.032000000	3515.625	7171.875	4031.250	
94	Spectrogram 1	1	31.104000000	31.200000000	9281.250	10054.688	9375.000	
95	Spectrogram 1	1	31.648000000	32.277333333	5929.688	6398.438	6000.000	
96	Spectrogram 1	1	32.032000000	32.277333333	6609.375	7171.875	7125.000	
97	Spectrogram 1	1	32.288000000	32.714666667	8531.250	8835.938	8718.750	
98	Spectrogram 1	1	32.373333333	33.408000000	3585.938	4453.125	3656.250	
99	Spectrogram 1	1	32.544000000	32.704000000	6609.375	7171.875	7125.000	
100	Spectrogram 1	1	32.928000000	33.248000000	6093.750	6398.438	6281.250	
101	Spectrogram 1	1	32.981333333	33.152000000	6562.500	7171.875	7125.000	
102	Spectrogram 1	1	33.322666667	33.621333333	6070.312	7171.875	7125.000	
103	Spectrogram 1	1	33.536000000	34.282666667	3609.375	4453.125	3656.250	
104	Spectrogram 1	1	34.080000000	34.410666667	8835.938	9187.500	9000.000	
105	Spectrogram 1	1	34.368000000	34.965333333	3656.250	4148.438	3656.250	
106	Spectrogram 1	1	35.040000000	36.810666667	3585.938	5015.625	4687.500	
107	Spectrogram 1	1	35.050666667	35.232000000	6632.812	7171.875	7125.000	
108	Spectrogram 1	1	35.093333333	35.541333333	5929.688	6421.875	6281.250	
109	Spectrogram 1	1	35.498666667	35.648000000	6632.812	7148.438	6843.750	
110	Spectrogram 1	1	35.893333333	36.085333333	6632.812	7148.438	7031.250	
111	Spectrogram 1	1	36.085333333	36.650666667	6093.750	6398.438	6281.250	
112	Spectrogram 1	1	37.013333333	37.280000000	3726.562	4054.688	3750.000	
113	Spectrogram 1	1	37.066666667	37.269333333	6656.250	7171.875	7125.000	
114	Spectrogram 1	1	37.141333333	38.976000000	5554.688	6421.875	5718.750	
115	Spectrogram 1	1	37.280000000	37.536000000	1007.812	2554.688	2156.250	Leptodactylus_fuscus
116	Spectrogram 1	1	37.397333333	38.229333333	3656.250	5015.625	4687.500	
117	Spectrogram 1	1	37.568000000	37.696000000	6632.812	7171.875	7125.000	
118	Spectrogram 1	1	37.984000000	38.186666667	6585.938	7335.938	7312.500	
119	Spectrogram 1	1	38.304000000	38.912000000	3609.375	4453.125	3656.250	
120	Spectrogram 1	1	38.368000000	38.656000000	6632.812	7218.750	7125.000	
121	Spectrogram 1	1	39.050666667	39.509333333	3750.000	4312.500	4031.250	
122	Spectrogram 1	1	39.157333333	39.584000000	6023.438	6375.000	6375.000	
123	Spectrogram 1	1	39.605333333	39.754666667	6609.375	7171.875	7125.000	
124	Spectrogram 1	1	39.669333333	39.925333333	6070.312	6375.000	6375.000	
125	Spectrogram 1	1	39.989333333	40.234666667	3750.000	4101.562	3843.750	
126	Spectrogram 1	1	40.042666667	40.202666667	1476.562	1851.562	1687.500	
127	Spectrogram 1	1	40.053333333	40.234666667	6609.375	7171.875	7125.000	
128	Spectrogram 1	1	40.458666667	41.205333333	6023.438	6398.438	6281.250	
129	Spectrogram 1	1	40.490666667	40.736000000	6632.812	7195.312	7125.000	
130	Spectrogram 1	1	40.853333333	40.992000000	1406.250	2367.188	1781.250	Leptodactylus_fuscus
131	Spectrogram 1	1	41.034666667	41.664000000	3515.625	4218.750	3562.500	
132	Spectrogram 1	1	41.269333333	41.472000000	4312.500	4968.750	4781.250	
133	Spectrogram 1	1	41.280000000	41.418666667	1171.875	2343.750	1968.750	Leptodactylus_fuscus
134	Spectrogram 1	1	41.600000000	42.378666667	5976.562	6375.000	6375.000	
135	Spectrogram 1	1	41.717333333	41.888000000	6609.375	6914.062	6843.750	
136	Spectrogram 1	1	41.738666667	41.920000000	3796.875	4335.938	3937.500	
137	Spectrogram 1	1	42.048000000	42.762666667	3585.938	4195.312	3656.250	
138	Spectrogram 1	1	42.240000000	42.378666667	1125.000	2437.500	2156.250	Leptodactylus_fuscus
139	Spectrogram 1	1	42.624000000	43.413333333	6046.875	6398.438	6281.250	
140	Spectrogram 1	1	43.232000000	43.882666667	3656.250	5039.062	4687.500	
141	Spectrogram 1	1	43.573333333	43.882666667	5929.688	6375.000	6000.000	
142	Spectrogram 1	1	43.914666667	44.021333333	1312.500	2085.938	1968.750	Leptodactylus_fuscus
143	Spectrogram 1	1	43.957333333	44.256000000	6046.875	6375.000	6093.750	
144	Spectrogram 1	1	44.522666667	44.874666667	3539.062	4242.188	3562.500	
145	Spectrogram 1	1	45.493333333	45.920000000	2765.625	3093.750	3093.750	
146	Spectrogram 1	1	45.514666667	45.877333333	796.875	2390.625	2062.500	Leptodactylus_fuscus
147	Spectrogram 1	1	46.176000000	46.368000000	679.688	1593.750	750.000	
148	Spectrogram 1	1	46.933333333	47.189333333	1007.812	2718.750	2156.250	Leptodactylus_fuscus
149	Spectrogram 1	1	47.594666667	47.712000000	1218.750	2320.312	1781.250	Leptodactylus_fuscus
150	Spectrogram 1	1	48.106666667	48.224000000	1171.875	2203.125	1968.750	Leptodactylus_fuscus
151	Spectrogram 1	1	48.480000000	48.746666667	1007.812	2882.812	2156.250	Leptodactylus_fuscus
152	Spectrogram 1	1	51.584000000	52.768000000	468.750	3187.500	2156.250	
153	Spectrogram 1	1	52.853333333	52.960000000	1242.188	2062.500	1781.250	
154	Spectrogram 1	1	53.312000000	53.440000000	1148.438	2156.250	1781.250	
155	Spectrogram 1	1	54.026666667	54.282666667	1007.812	2695.312	2156.250	Leptodactylus_fuscus
156	Spectrogram 1	1	54.805333333	54.912000000	1218.750	2015.625	1687.500	
157	Spectrogram 1	1	56.149333333	56.384000000	1007.812	2671.875	2156.250	Leptodactylus_fuscus
158	Spectrogram 1	1	56.874666667	57.056000000	1195.312	1945.312	1781.250	
159	Spectrogram 1	1	58.421333333	58.666666667	1007.812	2671.875	2156.250	Leptodactylus_fuscus
160	Spectrogram 1	1	59.349333333	59.477333333	1148.438	1921.875	1781.250	
