Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.330666667	0.544000000	7851.562	8507.812	7875.000	
2	Spectrogram 1	1	0.362666667	0.672000000	4992.188	7031.250	7031.250	
3	Spectrogram 1	1	0.405333333	0.608000000	3421.875	4734.375	3843.750	
4	Spectrogram 1	1	0.842666667	1.056000000	4031.250	4757.812	4125.000	
5	Spectrogram 1	1	0.853333333	1.034666667	5765.625	7054.688	7031.250	
6	Spectrogram 1	1	1.248000000	1.685333333	8367.188	8953.125	8437.500	
7	Spectrogram 1	1	1.354666667	1.546666667	6304.688	7054.688	7031.250	
8	Spectrogram 1	1	1.514666667	1.792000000	3375.000	4664.062	4031.250	
9	Spectrogram 1	1	1.578666667	1.792000000	5039.062	6140.625	5062.500	
10	Spectrogram 1	1	1.877333333	2.058666667	6304.688	7031.250	7031.250	
11	Spectrogram 1	1	1.877333333	2.037333333	1476.562	2273.438	2156.250	
12	Spectrogram 1	1	1.909333333	2.069333333	3609.375	4453.125	3843.750	
13	Spectrogram 1	1	2.410666667	2.570666667	6328.125	7031.250	7031.250	
14	Spectrogram 1	1	2.421333333	2.602666667	1523.438	2390.625	2062.500	
15	Spectrogram 1	1	2.762666667	3.029333333	8039.062	8835.938	8625.000	
16	Spectrogram 1	1	2.762666667	3.082666667	5367.188	7078.125	7031.250	
17	Spectrogram 1	1	2.762666667	3.157333333	3398.438	4828.125	4031.250	
18	Spectrogram 1	1	3.082666667	3.264000000	585.938	914.062	750.000	
19	Spectrogram 1	1	3.392000000	3.594666667	6328.125	7078.125	6937.500	
20	Spectrogram 1	1	3.477333333	3.637333333	1570.312	2273.438	2250.000	
21	Spectrogram 1	1	3.882666667	4.106666667	5460.938	7031.250	7031.250	
22	Spectrogram 1	1	3.936000000	4.096000000	1546.875	2273.438	1781.250	
23	Spectrogram 1	1	4.138666667	4.874666667	8062.500	8718.750	8343.750	
24	Spectrogram 1	1	4.160000000	4.426666667	3421.875	4640.625	4031.250	
25	Spectrogram 1	1	4.426666667	4.576000000	6375.000	7007.812	6937.500	
26	Spectrogram 1	1	4.565333333	4.778666667	539.062	1054.688	750.000	
27	Spectrogram 1	1	4.608000000	4.757333333	1500.000	2343.750	2343.750	
28	Spectrogram 1	1	4.906666667	5.120000000	5437.500	6656.250	6562.500	
29	Spectrogram 1	1	5.130666667	5.301333333	4968.750	5296.875	5062.500	
30	Spectrogram 1	1	5.386666667	5.770666667	3421.875	7031.250	4031.250	
31	Spectrogram 1	1	5.546666667	5.685333333	1546.875	2273.438	2062.500	
32	Spectrogram 1	1	5.909333333	6.090666667	632.812	1054.688	656.250	
33	Spectrogram 1	1	6.037333333	6.218666667	6328.125	7031.250	7031.250	
34	Spectrogram 1	1	6.090666667	6.293333333	1500.000	2484.375	2437.500	
35	Spectrogram 1	1	6.368000000	6.474666667	5531.250	6023.438	5625.000	
36	Spectrogram 1	1	6.549333333	6.773333333	6210.938	7031.250	7031.250	
37	Spectrogram 1	1	6.602666667	6.954666667	3046.875	4734.375	3843.750	
38	Spectrogram 1	1	6.666666667	6.976000000	4898.438	6093.750	5062.500	
39	Spectrogram 1	1	7.520000000	7.648000000	5484.375	6117.188	5718.750	
40	Spectrogram 1	1	7.552000000	7.712000000	3023.438	4007.812	3937.500	
41	Spectrogram 1	1	8.128000000	8.373333333	3468.750	4781.250	4031.250	
42	Spectrogram 1	1	8.170666667	8.352000000	1570.312	2296.875	2250.000	
43	Spectrogram 1	1	8.213333333	8.458666667	6023.438	7054.688	7031.250	
44	Spectrogram 1	1	8.234666667	8.394666667	5039.062	5765.625	5062.500	
