Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.256000000	0.352000000	6328.125	6820.312	6750.000	
2	Spectrogram 1	1	0.544000000	0.693333333	4171.875	4570.312	4312.500	
3	Spectrogram 1	1	1.322666667	1.909333333	703.125	1101.562	843.750	
4	Spectrogram 1	1	1.674666667	1.962666667	4171.875	4570.312	4218.750	
5	Spectrogram 1	1	1.792000000	2.037333333	8343.750	8789.062	8625.000	
6	Spectrogram 1	1	2.560000000	2.741333333	8296.875	8742.188	8531.250	
7	Spectrogram 1	1	2.592000000	2.677333333	5320.312	6187.500	6000.000	
8	Spectrogram 1	1	2.592000000	2.730666667	4148.438	4617.188	4312.500	
9	Spectrogram 1	1	3.200000000	3.424000000	8460.938	8812.500	8625.000	
10	Spectrogram 1	1	3.690666667	3.882666667	796.875	1101.562	937.500	
11	Spectrogram 1	1	4.512000000	4.746666667	4148.438	4781.250	4218.750	
12	Spectrogram 1	1	5.941333333	6.069333333	20343.750	20835.938	20437.500	
13	Spectrogram 1	1	6.464000000	6.741333333	4148.438	4664.062	4218.750	
14	Spectrogram 1	1	6.816000000	7.029333333	796.875	1710.938	937.500	
15	Spectrogram 1	1	6.826666667	7.040000000	1945.312	2718.750	2625.000	
16	Spectrogram 1	1	7.904000000	8.234666667	960.938	1593.750	1500.000	
17	Spectrogram 1	1	8.458666667	8.714666667	4148.438	4640.625	4218.750	
18	Spectrogram 1	1	8.522666667	8.672000000	6656.250	7289.062	6937.500	
19	Spectrogram 1	1	9.845333333	10.186666667	726.562	1242.188	1125.000	
20	Spectrogram 1	1	10.304000000	10.592000000	4171.875	5250.000	4218.750	
21	Spectrogram 1	1	10.880000000	12.714666667	1640.625	2226.562	1968.750	Crypturellus_soui 
22	Spectrogram 1	1	11.488000000	11.648000000	19171.875	20414.062	19875.000	
23	Spectrogram 1	1	12.064000000	12.170666667	18703.125	19289.062	19125.000	
24	Spectrogram 1	1	12.202666667	12.341333333	4148.438	4570.312	4218.750	
25	Spectrogram 1	1	12.565333333	12.928000000	4148.438	5296.875	5156.250	
26	Spectrogram 1	1	12.981333333	13.120000000	20507.812	21210.938	21000.000	
27	Spectrogram 1	1	14.538666667	14.816000000	4148.438	4804.688	4218.750	
28	Spectrogram 1	1	15.082666667	15.189333333	4500.000	5085.938	5062.500	
29	Spectrogram 1	1	16.416000000	16.512000000	6117.188	6914.062	6843.750	
30	Spectrogram 1	1	17.152000000	17.322666667	4148.438	4945.312	4218.750	
31	Spectrogram 1	1	17.290666667	17.418666667	19898.438	21304.688	20437.500	
32	Spectrogram 1	1	18.112000000	18.741333333	539.062	2156.250	750.000	
33	Spectrogram 1	1	18.602666667	18.773333333	5062.500	6445.312	5156.250	
34	Spectrogram 1	1	18.762666667	19.018666667	4218.750	4828.125	4312.500	
35	Spectrogram 1	1	19.360000000	19.520000000	4406.250	4828.125	4406.250	
36	Spectrogram 1	1	20.469333333	20.640000000	4265.625	4640.625	4312.500	
37	Spectrogram 1	1	21.472000000	21.738666667	4289.062	5015.625	4406.250	
38	Spectrogram 1	1	22.144000000	22.293333333	703.125	1664.062	750.000	
39	Spectrogram 1	1	22.165333333	22.304000000	4453.125	4921.875	4875.000	
40	Spectrogram 1	1	22.954666667	23.274666667	515.625	1710.938	1031.250	
41	Spectrogram 1	1	23.050666667	23.296000000	2039.062	2695.312	2250.000	
42	Spectrogram 1	1	23.648000000	23.893333333	4218.750	4921.875	4593.750	
43	Spectrogram 1	1	23.904000000	24.213333333	679.688	1757.812	937.500	
44	Spectrogram 1	1	23.968000000	24.128000000	4640.625	5765.625	5156.250	
45	Spectrogram 1	1	24.021333333	24.160000000	20226.562	21187.500	21000.000	
46	Spectrogram 1	1	24.234666667	24.458666667	4523.438	5320.312	5156.250	
47	Spectrogram 1	1	24.288000000	24.896000000	843.750	1968.750	1781.250	
48	Spectrogram 1	1	24.970666667	27.146666667	492.188	2109.375	1125.000	Crypturellus_soui 
49	Spectrogram 1	1	25.792000000	26.069333333	4359.375	4945.312	4593.750	
50	Spectrogram 1	1	26.101333333	26.773333333	8929.688	9328.125	9093.750	
51	Spectrogram 1	1	26.197333333	26.389333333	4500.000	4921.875	4875.000	
52	Spectrogram 1	1	26.645333333	26.762666667	4710.938	5296.875	5156.250	
53	Spectrogram 1	1	27.498666667	27.722666667	8906.250	9304.688	9093.750	
54	Spectrogram 1	1	27.605333333	27.776000000	4593.750	5015.625	4968.750	
55	Spectrogram 1	1	27.893333333	28.128000000	8929.688	9281.250	9093.750	
56	Spectrogram 1	1	27.968000000	28.373333333	4382.812	4968.750	4500.000	
57	Spectrogram 1	1	28.256000000	28.480000000	8882.812	9281.250	9000.000	
58	Spectrogram 1	1	28.576000000	29.013333333	4195.312	4921.875	4875.000	
59	Spectrogram 1	1	28.821333333	29.077333333	984.375	1523.438	1125.000	
60	Spectrogram 1	1	28.853333333	29.013333333	1875.000	2203.125	2062.500	
61	Spectrogram 1	1	29.312000000	29.546666667	4242.188	5015.625	4312.500	
62	Spectrogram 1	1	29.429333333	30.357333333	750.000	1875.000	937.500	
63	Spectrogram 1	1	29.760000000	29.920000000	4687.500	5179.688	5156.250	
64	Spectrogram 1	1	30.122666667	30.730666667	8906.250	9328.125	9093.750	
65	Spectrogram 1	1	30.602666667	30.826666667	20156.250	21585.938	20906.250	
66	Spectrogram 1	1	30.741333333	31.445333333	4195.312	4945.312	4500.000	
67	Spectrogram 1	1	30.848000000	32.096000000	8742.188	9351.562	9093.750	
68	Spectrogram 1	1	30.933333333	31.968000000	703.125	2015.625	1031.250	
69	Spectrogram 1	1	31.690666667	31.850666667	4406.250	5062.500	5062.500	
70	Spectrogram 1	1	32.053333333	35.200000000	632.812	2460.938	1031.250	
71	Spectrogram 1	1	32.277333333	32.501333333	8718.750	9234.375	8718.750	
72	Spectrogram 1	1	32.533333333	33.216000000	4359.375	5156.250	4500.000	
73	Spectrogram 1	1	32.608000000	32.906666667	8695.312	9210.938	8718.750	
74	Spectrogram 1	1	33.322666667	33.589333333	8929.688	9281.250	9093.750	
75	Spectrogram 1	1	33.696000000	34.304000000	8929.688	9281.250	9093.750	
76	Spectrogram 1	1	34.122666667	34.442666667	4171.875	4804.688	4312.500	
77	Spectrogram 1	1	34.410666667	35.018666667	8953.125	9257.812	9093.750	
78	Spectrogram 1	1	34.901333333	35.146666667	4218.750	4875.000	4500.000	
79	Spectrogram 1	1	35.104000000	35.413333333	8953.125	9281.250	9093.750	
80	Spectrogram 1	1	35.189333333	35.317333333	20015.625	21210.938	21000.000	
81	Spectrogram 1	1	35.541333333	35.776000000	8953.125	9328.125	9093.750	
82	Spectrogram 1	1	35.925333333	36.160000000	8953.125	9281.250	9093.750	
83	Spectrogram 1	1	36.501333333	36.618666667	5484.375	5929.688	5906.250	
84	Spectrogram 1	1	36.629333333	36.960000000	4195.312	4945.312	4312.500	
85	Spectrogram 1	1	36.640000000	36.896000000	8953.125	9328.125	9093.750	
86	Spectrogram 1	1	38.368000000	38.549333333	4664.062	4968.750	4875.000	
87	Spectrogram 1	1	38.517333333	38.837333333	1031.250	2789.062	2625.000	
88	Spectrogram 1	1	38.656000000	38.890666667	8929.688	9257.812	9093.750	
89	Spectrogram 1	1	39.082666667	40.501333333	1078.125	2812.500	1875.000	Crypturellus_soui 
