Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
90	Spectrogram 1	1	46.912000000	47.050666667	10359.375	13687.500	11625.000	
91	Spectrogram 1	1	46.976000000	47.178666667	9093.750	9656.250	9656.250	
92	Spectrogram 1	1	47.221333333	47.541333333	4101.562	4523.438	4218.750	
93	Spectrogram 1	1	47.317333333	47.573333333	9937.500	14320.312	10312.500	
94	Spectrogram 1	1	47.626666667	47.712000000	1289.062	2062.500	1500.000	
95	Spectrogram 1	1	47.957333333	48.266666667	2953.125	3304.688	3187.500	
96	Spectrogram 1	1	48.000000000	48.618666667	7593.750	8085.938	7875.000	
97	Spectrogram 1	1	48.394666667	48.565333333	5250.000	6187.500	6093.750	
98	Spectrogram 1	1	49.141333333	49.322666667	8906.250	9445.312	9093.750	
99	Spectrogram 1	1	49.344000000	49.781333333	3820.312	5226.562	3937.500	
100	Spectrogram 1	1	49.621333333	50.272000000	7617.188	8085.938	7875.000	
101	Spectrogram 1	1	49.952000000	50.218666667	1664.062	2742.188	2062.500	
102	Spectrogram 1	1	50.709333333	50.901333333	8742.188	9257.812	8906.250	
103	Spectrogram 1	1	51.434666667	52.074666667	7593.750	8062.500	7875.000	
104	Spectrogram 1	1	51.530666667	52.000000000	4031.250	6117.188	5906.250	
105	Spectrogram 1	1	52.117333333	52.298666667	2695.312	3398.438	3000.000	
106	Spectrogram 1	1	52.330666667	52.576000000	1710.938	2484.375	2250.000	
107	Spectrogram 1	1	52.597333333	52.736000000	9070.312	9750.000	9656.250	
108	Spectrogram 1	1	53.514666667	54.080000000	3726.562	5695.312	4406.250	
109	Spectrogram 1	1	53.525333333	54.122666667	2648.438	3492.188	3093.750	
110	Spectrogram 1	1	54.688000000	55.200000000	9046.875	9843.750	9656.250	
111	Spectrogram 1	1	55.434666667	55.893333333	1757.812	2578.125	2250.000	
112	Spectrogram 1	1	56.202666667	57.045333333	1851.562	5062.500	3750.000	
113	Spectrogram 1	1	57.045333333	57.269333333	1757.812	2250.000	2062.500	
114	Spectrogram 1	1	58.506666667	58.922666667	2882.812	3375.000	3281.250	
115	Spectrogram 1	1	58.560000000	58.869333333	1406.250	2695.312	2531.250	
