Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	9.365333333	9.877333333	8085.938	8625.000	8156.250	
2	Spectrogram 1	1	14.528000000	15.040000000	7851.562	8625.000	7875.000	
3	Spectrogram 1	1	17.205333333	18.069333333	7921.875	8695.312	7968.750	
4	Spectrogram 1	1	20.714666667	21.845333333	7945.312	8648.438	7968.750	
5	Spectrogram 1	1	23.317333333	24.149333333	7898.438	8671.875	7968.750	
6	Spectrogram 1	1	25.653333333	25.888000000	1875.000	2460.938	1968.750	
7	Spectrogram 1	1	26.112000000	26.645333333	7921.875	8671.875	7968.750	
8	Spectrogram 1	1	27.018666667	27.274666667	1757.812	2414.062	2156.250	
9	Spectrogram 1	1	27.125333333	27.274666667	4359.375	4757.812	4406.250	
10	Spectrogram 1	1	28.053333333	29.056000000	7898.438	8695.312	7968.750	
11	Spectrogram 1	1	30.528000000	31.509333333	8085.938	8671.875	8250.000	
12	Spectrogram 1	1	32.789333333	34.069333333	8085.938	8718.750	8156.250	
13	Spectrogram 1	1	33.312000000	33.632000000	1359.375	2578.125	2156.250	
14	Spectrogram 1	1	33.376000000	33.802666667	3468.750	4781.250	3843.750	
15	Spectrogram 1	1	36.149333333	37.226666667	7945.312	8695.312	7968.750	
16	Spectrogram 1	1	38.528000000	39.253333333	8062.500	8742.188	8156.250	
17	Spectrogram 1	1	40.138666667	40.320000000	1734.375	2203.125	1875.000	
18	Spectrogram 1	1	40.576000000	41.877333333	8015.625	10101.562	9375.000	
19	Spectrogram 1	1	41.717333333	41.866666667	1875.000	2367.188	1968.750	
20	Spectrogram 1	1	42.240000000	42.368000000	1992.188	2484.375	2062.500	
21	Spectrogram 1	1	42.816000000	42.954666667	1921.875	2460.938	2343.750	
22	Spectrogram 1	1	43.392000000	43.562666667	1921.875	2554.688	2531.250	
23	Spectrogram 1	1	43.434666667	44.917333333	8039.062	8671.875	8156.250	
24	Spectrogram 1	1	43.680000000	44.138666667	1218.750	2460.938	1406.250	
25	Spectrogram 1	1	43.754666667	43.989333333	3609.375	4523.438	4312.500	
