Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
95	Spectrogram 1	1	54.069333333	54.378666667	8742.188	9093.750	8953.125	
96	Spectrogram 1	1	54.154666667	54.474666667	1664.062	2625.000	2531.250	Leptodactylus_fuscus
97	Spectrogram 1	1	54.506666667	54.677333333	4945.312	5250.000	5062.500	
98	Spectrogram 1	1	54.645333333	54.880000000	1593.750	2531.250	2390.625	Leptodactylus_fuscus
99	Spectrogram 1	1	55.168000000	55.381333333	1664.062	1968.750	1781.250	
100	Spectrogram 1	1	55.189333333	55.317333333	2179.688	2648.438	2531.250	
101	Spectrogram 1	1	55.562666667	55.701333333	3960.938	4359.375	3984.375	
102	Spectrogram 1	1	55.605333333	56.064000000	679.688	2648.438	2250.000	
103	Spectrogram 1	1	55.914666667	56.117333333	8718.750	9046.875	9000.000	
104	Spectrogram 1	1	56.224000000	56.373333333	2062.500	2695.312	2484.375	Leptodactylus_fuscus
105	Spectrogram 1	1	56.480000000	56.757333333	2015.625	2671.875	2531.250	Leptodactylus_fuscus
106	Spectrogram 1	1	56.736000000	56.874666667	4804.688	5203.125	5062.500	
107	Spectrogram 1	1	56.874666667	57.066666667	1875.000	2695.312	2484.375	Leptodactylus_fuscus
108	Spectrogram 1	1	56.885333333	57.098666667	3890.625	4429.688	3890.625	
109	Spectrogram 1	1	57.365333333	57.493333333	2015.625	2648.438	2484.375	Leptodactylus_fuscus
110	Spectrogram 1	1	57.642666667	57.792000000	8742.188	9070.312	8953.125	
111	Spectrogram 1	1	57.760000000	57.973333333	1570.312	2671.875	2484.375	Leptodactylus_fuscus
112	Spectrogram 1	1	58.144000000	58.336000000	3984.375	4546.875	4031.250	
113	Spectrogram 1	1	58.378666667	58.506666667	1945.312	2812.500	2437.500	Leptodactylus_fuscus
114	Spectrogram 1	1	58.805333333	58.997333333	1992.188	2835.938	2484.375	Leptodactylus_fuscus
115	Spectrogram 1	1	59.264000000	59.584000000	1757.812	2718.750	2437.500	Leptodactylus_fuscus
116	Spectrogram 1	1	59.520000000	59.818666667	3867.188	4453.125	3890.625	
117	Spectrogram 1	1	59.669333333	59.989333333	1617.188	2789.062	2437.500	Leptodactylus_fuscus
