Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.885333333	1.002666667	4218.750	5929.688	4781.250	Dendropsophus_microcephalus
2	Spectrogram 1	1	1.429333333	1.621333333	3843.750	4664.062	4125.000	
3	Spectrogram 1	1	3.050666667	3.274666667	3703.125	4546.875	3843.750	
4	Spectrogram 1	1	3.509333333	3.701333333	3867.188	4687.500	4125.000	
5	Spectrogram 1	1	3.872000000	4.010666667	4242.188	6117.188	5812.500	Dendropsophus_microcephalus
6	Spectrogram 1	1	4.416000000	4.586666667	1968.750	2460.938	2343.750	
7	Spectrogram 1	1	4.736000000	5.984000000	1335.938	2765.625	2625.000	
8	Spectrogram 1	1	5.077333333	6.933333333	375.000	1171.875	562.500	Alouatta_sp
9	Spectrogram 1	1	5.856000000	6.176000000	3867.188	6210.938	4125.000	Dendropsophus_microcephalus
10	Spectrogram 1	1	6.048000000	6.261333333	1851.562	2367.188	1968.750	
11	Spectrogram 1	1	6.421333333	6.634666667	1406.250	2390.625	1406.250	
12	Spectrogram 1	1	6.741333333	7.882666667	3703.125	6210.938	4125.000	
13	Spectrogram 1	1	6.805333333	7.018666667	1851.562	2437.500	1968.750	
14	Spectrogram 1	1	7.701333333	7.818666667	2296.875	2835.938	2625.000	
15	Spectrogram 1	1	7.978666667	8.266666667	3843.750	6164.062	5156.250	Dendropsophus_microcephalus
16	Spectrogram 1	1	7.989333333	8.096000000	2296.875	2859.375	2531.250	
17	Spectrogram 1	1	9.290666667	9.962666667	3726.562	4945.312	4125.000	
18	Spectrogram 1	1	10.069333333	11.477333333	3609.375	6398.438	4875.000	Dendropsophus_microcephalus
19	Spectrogram 1	1	10.080000000	10.794666667	2273.438	2835.938	2531.250	
20	Spectrogram 1	1	10.880000000	11.157333333	2250.000	2859.375	2812.500	
21	Spectrogram 1	1	11.285333333	11.402666667	2250.000	2882.812	2625.000	
22	Spectrogram 1	1	11.840000000	12.458666667	3726.562	5390.625	4125.000	
23	Spectrogram 1	1	13.376000000	15.253333333	3351.562	6468.750	4968.750	
24	Spectrogram 1	1	13.568000000	13.962666667	398.438	1007.812	562.500	Alouatta_sp
25	Spectrogram 1	1	13.610666667	14.965333333	2109.375	3000.000	2531.250	
26	Spectrogram 1	1	13.760000000	13.877333333	8507.812	9046.875	8625.000	
27	Spectrogram 1	1	14.613333333	16.117333333	375.000	1078.125	468.750	Alouatta_sp
28	Spectrogram 1	1	15.466666667	16.074666667	3726.562	5437.500	4031.250	
29	Spectrogram 1	1	16.949333333	17.152000000	3679.688	4687.500	3843.750	
30	Spectrogram 1	1	17.728000000	18.410666667	3726.562	5250.000	4031.250	
31	Spectrogram 1	1	20.202666667	20.853333333	3656.250	5484.375	4125.000	
32	Spectrogram 1	1	20.682666667	20.789333333	8156.250	8671.875	8156.250	
33	Spectrogram 1	1	22.485333333	22.592000000	2320.312	2906.250	2906.250	
34	Spectrogram 1	1	22.485333333	22.709333333	3984.375	6234.375	5625.000	Dendropsophus_microcephalus
35	Spectrogram 1	1	22.869333333	23.552000000	3703.125	5531.250	4125.000	
36	Spectrogram 1	1	23.210666667	23.328000000	8156.250	8859.375	8343.750	
37	Spectrogram 1	1	23.882666667	24.106666667	3679.688	4617.188	3843.750	
38	Spectrogram 1	1	25.536000000	25.653333333	3820.312	5414.062	4687.500	Dendropsophus_microcephalus
39	Spectrogram 1	1	25.738666667	26.474666667	3703.125	6304.688	4125.000	Dendropsophus_microcephalus
40	Spectrogram 1	1	26.090666667	26.208000000	8156.250	8789.062	8250.000	
41	Spectrogram 1	1	26.250666667	26.368000000	2273.438	2953.125	2906.250	
42	Spectrogram 1	1	27.050666667	27.157333333	4101.562	5250.000	4875.000	Dendropsophus_microcephalus
43	Spectrogram 1	1	27.936000000	28.768000000	3656.250	5742.188	4031.250	
44	Spectrogram 1	1	28.490666667	28.586666667	8156.250	8671.875	8250.000	
45	Spectrogram 1	1	28.885333333	28.981333333	4453.125	5578.125	4593.750	Dendropsophus_microcephalus
46	Spectrogram 1	1	29.077333333	29.440000000	3750.000	6093.750	5062.500	Dendropsophus_microcephalus
47	Spectrogram 1	1	29.088000000	29.194666667	2367.188	2835.938	2625.000	
48	Spectrogram 1	1	29.109333333	29.194666667	8320.312	8882.812	8625.000	
49	Spectrogram 1	1	29.301333333	29.397333333	8460.938	8953.125	8625.000	
