Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.213333333	14554.688	15257.812	14812.500	
2	Spectrogram 1	1	0.010666667	0.224000000	6210.938	6914.062	6843.750	
3	Spectrogram 1	1	0.032000000	0.181333333	13968.750	14343.750	14156.250	
4	Spectrogram 1	1	0.309333333	0.821333333	9703.125	11414.062	9937.500	
5	Spectrogram 1	1	0.309333333	0.522666667	9046.875	10429.688	9093.750	
6	Spectrogram 1	1	0.309333333	0.533333333	2601.562	4078.125	3937.500	
7	Spectrogram 1	1	0.533333333	0.746666667	14015.625	14343.750	14156.250	
8	Spectrogram 1	1	0.554666667	0.757333333	6164.062	6890.625	6843.750	
9	Spectrogram 1	1	0.618666667	0.906666667	8742.188	9445.312	8906.250	
10	Spectrogram 1	1	0.629333333	0.874666667	12609.375	13664.062	12656.250	
11	Spectrogram 1	1	0.693333333	0.832000000	5390.625	5789.062	5437.500	
12	Spectrogram 1	1	1.077333333	1.280000000	6515.625	6914.062	6843.750	
13	Spectrogram 1	1	1.109333333	1.322666667	13921.875	14296.875	14156.250	
14	Spectrogram 1	1	1.162666667	1.290666667	12023.438	13242.188	12187.500	
15	Spectrogram 1	1	1.450666667	1.674666667	11601.562	12914.062	11812.500	
16	Spectrogram 1	1	1.472000000	1.706666667	9328.125	11437.500	9656.250	
17	Spectrogram 1	1	1.642666667	1.856000000	14929.688	15257.812	15093.750	
18	Spectrogram 1	1	2.208000000	2.421333333	4382.812	5015.625	4593.750	
19	Spectrogram 1	1	2.218666667	2.442666667	5390.625	6867.188	6843.750	
20	Spectrogram 1	1	2.240000000	2.474666667	9585.938	11179.688	9656.250	
21	Spectrogram 1	1	2.250666667	2.485333333	13968.750	14343.750	14156.250	
22	Spectrogram 1	1	2.346666667	2.698666667	12000.000	13617.188	12281.250	
23	Spectrogram 1	1	2.474666667	2.677333333	8554.688	9585.938	8625.000	
24	Spectrogram 1	1	2.517333333	3.210666667	960.938	2507.812	1968.750	Nyctidromus_albicollis
25	Spectrogram 1	1	2.816000000	3.018666667	14882.812	15187.500	15000.000	
26	Spectrogram 1	1	3.029333333	3.157333333	10242.188	11179.688	10312.500	
27	Spectrogram 1	1	3.029333333	3.381333333	8789.062	11507.812	8812.500	
28	Spectrogram 1	1	3.050666667	3.328000000	5179.688	6070.312	5250.000	
29	Spectrogram 1	1	3.136000000	3.360000000	4359.375	4945.312	4593.750	
30	Spectrogram 1	1	3.157333333	3.338666667	2882.812	3703.125	3656.250	
31	Spectrogram 1	1	3.168000000	3.349333333	12492.188	12843.750	12750.000	
32	Spectrogram 1	1	3.178666667	3.370666667	13148.438	13593.750	13218.750	
33	Spectrogram 1	1	3.285333333	3.573333333	13968.750	15398.438	14156.250	
34	Spectrogram 1	1	3.797333333	3.904000000	1125.000	1804.688	1218.750	
35	Spectrogram 1	1	4.000000000	4.448000000	8601.562	11531.250	8718.750	
36	Spectrogram 1	1	4.074666667	4.437333333	11835.938	13828.125	12375.000	
37	Spectrogram 1	1	4.138666667	4.373333333	4382.812	5085.938	4406.250	
38	Spectrogram 1	1	4.160000000	4.341333333	5484.375	6093.750	5531.250	
39	Spectrogram 1	1	4.181333333	4.373333333	3750.000	4195.312	4031.250	
40	Spectrogram 1	1	4.469333333	4.682666667	14835.938	15234.375	15093.750	
41	Spectrogram 1	1	4.480000000	4.714666667	14015.625	14320.312	14156.250	
42	Spectrogram 1	1	5.002666667	5.248000000	4359.375	4921.875	4406.250	
43	Spectrogram 1	1	5.013333333	5.226666667	5296.875	5765.625	5531.250	
44	Spectrogram 1	1	5.504000000	5.642666667	17601.562	21609.375	19500.000	
45	Spectrogram 1	1	5.621333333	6.101333333	8859.375	11601.562	8906.250	
46	Spectrogram 1	1	5.632000000	5.856000000	5531.250	7171.875	7031.250	
47	Spectrogram 1	1	5.642666667	5.877333333	13992.188	14320.312	14156.250	
48	Spectrogram 1	1	5.642666667	6.176000000	11742.188	13687.500	12187.500	
49	Spectrogram 1	1	5.674666667	6.208000000	1031.250	2507.812	1781.250	Nyctidromus_albicollis
