Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.106666667	0.320000000	2718.750	3398.438	3281.250	
2	Spectrogram 1	1	0.469333333	0.672000000	2671.875	3398.438	3281.250	
3	Spectrogram 1	1	0.960000000	1.514666667	2625.000	4523.438	3843.750	
4	Spectrogram 1	1	0.981333333	1.280000000	5648.438	6023.438	5812.500	
5	Spectrogram 1	1	1.120000000	1.290666667	11765.625	12539.062	11906.250	
6	Spectrogram 1	1	1.397333333	1.610666667	2671.875	3398.438	3281.250	
7	Spectrogram 1	1	1.461333333	1.653333333	5531.250	6164.062	5906.250	
8	Spectrogram 1	1	1.749333333	1.930666667	2718.750	3421.875	3281.250	
9	Spectrogram 1	1	2.112000000	2.293333333	2695.312	3375.000	3281.250	
10	Spectrogram 1	1	2.346666667	2.698666667	2601.562	4570.312	4031.250	
11	Spectrogram 1	1	2.453333333	2.656000000	5695.312	6210.938	6187.500	
12	Spectrogram 1	1	2.485333333	2.613333333	328.125	960.938	375.000	
13	Spectrogram 1	1	2.496000000	2.645333333	11812.500	12515.625	12375.000	
14	Spectrogram 1	1	2.496000000	2.645333333	8601.562	9023.438	8718.750	
15	Spectrogram 1	1	2.549333333	2.645333333	15820.312	16640.625	15937.500	
16	Spectrogram 1	1	2.773333333	2.976000000	2648.438	3445.312	3281.250	
17	Spectrogram 1	1	2.837333333	3.050666667	3656.250	3984.375	3843.750	
18	Spectrogram 1	1	2.880000000	3.093333333	5484.375	6398.438	6375.000	
19	Spectrogram 1	1	2.976000000	3.136000000	8812.500	9468.750	8812.500	
20	Spectrogram 1	1	3.136000000	3.349333333	2718.750	3398.438	3281.250	
21	Spectrogram 1	1	3.488000000	3.690666667	2648.438	3398.438	3281.250	
22	Spectrogram 1	1	3.765333333	4.149333333	2695.312	4546.875	4031.250	
23	Spectrogram 1	1	4.000000000	4.149333333	8625.000	9023.438	8625.000	
24	Spectrogram 1	1	4.181333333	4.362666667	2718.750	3398.438	3281.250	
25	Spectrogram 1	1	4.512000000	4.693333333	2648.438	3375.000	3281.250	
26	Spectrogram 1	1	4.821333333	5.024000000	2648.438	3398.438	3281.250	
27	Spectrogram 1	1	4.853333333	5.322666667	3398.438	4664.062	3937.500	
28	Spectrogram 1	1	5.045333333	5.258666667	11789.062	12492.188	12375.000	
29	Spectrogram 1	1	5.045333333	5.301333333	8578.125	9187.500	8625.000	
30	Spectrogram 1	1	5.568000000	5.749333333	2695.312	3375.000	3281.250	
31	Spectrogram 1	1	5.888000000	6.090666667	2671.875	3398.438	3281.250	
32	Spectrogram 1	1	5.973333333	6.506666667	2625.000	4640.625	3937.500	
33	Spectrogram 1	1	6.197333333	6.410666667	5367.188	6023.438	5437.500	
34	Spectrogram 1	1	6.314666667	6.442666667	11882.812	12492.188	12375.000	
35	Spectrogram 1	1	6.602666667	6.773333333	2601.562	3398.438	3281.250	
36	Spectrogram 1	1	6.965333333	7.136000000	2554.688	3375.000	3281.250	
37	Spectrogram 1	1	7.157333333	7.648000000	5320.312	6492.188	6281.250	
38	Spectrogram 1	1	7.221333333	7.776000000	2484.375	4617.188	3937.500	
39	Spectrogram 1	1	7.520000000	7.680000000	11906.250	12468.750	12000.000	
40	Spectrogram 1	1	7.552000000	7.690666667	8648.438	9164.062	8718.750	
41	Spectrogram 1	1	7.808000000	8.042666667	2507.812	3351.562	3187.500	
42	Spectrogram 1	1	8.170666667	8.384000000	2507.812	3351.562	3281.250	
43	Spectrogram 1	1	8.522666667	8.906666667	5156.250	6304.688	5156.250	
44	Spectrogram 1	1	8.544000000	9.109333333	2484.375	4617.188	3843.750	
45	Spectrogram 1	1	8.618666667	8.949333333	8695.312	9656.250	8812.500	
46	Spectrogram 1	1	8.736000000	8.970666667	11648.438	12421.875	11906.250	
47	Spectrogram 1	1	9.760000000	9.909333333	2531.250	2906.250	2812.500	
48	Spectrogram 1	1	9.845333333	10.165333333	5367.188	6421.875	5812.500	
49	Spectrogram 1	1	9.898666667	10.634666667	3468.750	4593.750	3843.750	
50	Spectrogram 1	1	10.016000000	10.133333333	11835.938	12398.438	12000.000	
51	Spectrogram 1	1	10.026666667	10.144000000	8742.188	9187.500	8906.250	
52	Spectrogram 1	1	10.293333333	10.752000000	937.500	2039.062	1687.500	
53	Spectrogram 1	1	10.496000000	10.666666667	2484.375	2953.125	2812.500	
54	Spectrogram 1	1	10.869333333	11.040000000	2507.812	2953.125	2906.250	
55	Spectrogram 1	1	11.104000000	11.370666667	3703.125	4523.438	4218.750	
56	Spectrogram 1	1	11.200000000	11.637333333	5203.125	6375.000	6187.500	
57	Spectrogram 1	1	11.242666667	11.381333333	11859.375	12375.000	12000.000	
58	Spectrogram 1	1	11.253333333	11.445333333	2484.375	2976.562	2906.250	
59	Spectrogram 1	1	11.498666667	11.968000000	3398.438	4523.438	3937.500	
60	Spectrogram 1	1	11.626666667	11.818666667	2484.375	2976.562	2906.250	
61	Spectrogram 1	1	12.042666667	12.213333333	2484.375	2976.562	2906.250	
62	Spectrogram 1	1	12.650666667	13.088000000	3351.562	4593.750	3937.500	
63	Spectrogram 1	1	12.746666667	12.949333333	2484.375	3023.438	2906.250	
64	Spectrogram 1	1	13.173333333	13.354666667	2554.688	3023.438	2906.250	
