Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	3.552000000	2671.875	6632.812	3562.500	
2	Spectrogram 1	1	0.085333333	0.309333333	23.438	2648.438	93.750	
3	Spectrogram 1	1	0.117333333	0.277333333	9257.812	12914.062	10125.000	
4	Spectrogram 1	1	0.533333333	0.864000000	10968.750	12867.188	11250.000	
5	Spectrogram 1	1	0.629333333	0.864000000	1476.562	2226.562	1968.750	
6	Spectrogram 1	1	0.746666667	0.928000000	9187.500	10171.875	9843.750	
7	Spectrogram 1	1	1.013333333	1.994666667	1335.938	2882.812	2812.500	
8	Spectrogram 1	1	1.056000000	1.386666667	10406.250	11226.562	10968.750	
9	Spectrogram 1	1	1.098666667	1.248000000	9375.000	10101.562	9468.750	
10	Spectrogram 1	1	1.664000000	1.909333333	10851.562	11437.500	11343.750	
11	Spectrogram 1	1	2.752000000	2.997333333	70.312	2179.688	93.750	
12	Spectrogram 1	1	3.605333333	3.776000000	5882.812	6445.312	6093.750	
13	Spectrogram 1	1	3.626666667	7.221333333	23.438	6304.688	93.750	
14	Spectrogram 1	1	3.893333333	4.384000000	5742.188	6492.188	5812.500	
15	Spectrogram 1	1	4.138666667	4.586666667	1171.875	2414.062	2156.250	
16	Spectrogram 1	1	4.416000000	4.682666667	10101.562	10664.062	10406.250	
17	Spectrogram 1	1	4.458666667	5.557333333	9562.500	13406.250	10687.500	
18	Spectrogram 1	1	4.853333333	5.450666667	5929.688	6562.500	6562.500	
19	Spectrogram 1	1	5.525333333	5.802666667	5976.562	6515.625	6375.000	
20	Spectrogram 1	1	6.848000000	7.072000000	3679.688	4546.875	4031.250	
21	Spectrogram 1	1	7.285333333	8.469333333	3117.188	6257.812	3843.750	
22	Spectrogram 1	1	7.306666667	7.573333333	2343.750	2789.062	2718.750	
23	Spectrogram 1	1	7.349333333	7.498666667	9750.000	10195.312	9843.750	
24	Spectrogram 1	1	8.042666667	10.474666667	3281.250	6492.188	6375.000	
25	Spectrogram 1	1	8.181333333	8.405333333	5929.688	6445.312	6187.500	
26	Spectrogram 1	1	8.608000000	8.768000000	11320.312	11695.312	11437.500	
27	Spectrogram 1	1	8.618666667	8.768000000	9820.312	10265.625	10125.000	
28	Spectrogram 1	1	8.800000000	9.280000000	10007.812	11484.375	10968.750	
29	Spectrogram 1	1	9.717333333	10.176000000	8882.812	9585.938	9187.500	
30	Spectrogram 1	1	9.802666667	9.909333333	11601.562	12281.250	12187.500	
31	Spectrogram 1	1	9.802666667	10.336000000	2718.750	3515.625	3093.750	
32	Spectrogram 1	1	10.016000000	10.154666667	10687.500	11296.875	10968.750	
33	Spectrogram 1	1	10.016000000	10.186666667	3937.500	4781.250	4687.500	
34	Spectrogram 1	1	10.560000000	10.709333333	4687.500	5273.438	4687.500	
35	Spectrogram 1	1	10.752000000	11.306666667	3117.188	3656.250	3187.500	
36	Spectrogram 1	1	11.061333333	11.306666667	5015.625	6164.062	5812.500	
37	Spectrogram 1	1	11.114666667	11.221333333	10945.312	11882.812	11812.500	
38	Spectrogram 1	1	11.360000000	11.562666667	1242.188	2273.438	2156.250	
39	Spectrogram 1	1	13.120000000	13.322666667	5765.625	6234.375	6000.000	
40	Spectrogram 1	1	13.589333333	13.685333333	5507.812	6023.438	5906.250	
41	Spectrogram 1	1	14.986666667	15.285333333	3656.250	4429.688	4312.500	
42	Spectrogram 1	1	15.029333333	15.242666667	5015.625	6304.688	6000.000	
43	Spectrogram 1	1	15.520000000	15.690666667	5789.062	6140.625	5812.500	
44	Spectrogram 1	1	15.861333333	16.000000000	3820.312	4289.062	3843.750	
45	Spectrogram 1	1	15.882666667	16.042666667	5085.938	6328.125	5906.250	
46	Spectrogram 1	1	16.330666667	16.618666667	5203.125	6328.125	5812.500	
47	Spectrogram 1	1	16.832000000	16.981333333	5226.562	6257.812	6093.750	
48	Spectrogram 1	1	17.077333333	17.408000000	3609.375	4148.438	3750.000	
49	Spectrogram 1	1	17.237333333	17.461333333	4593.750	6210.938	6000.000	
50	Spectrogram 1	1	19.392000000	19.936000000	3140.625	3492.188	3187.500	
51	Spectrogram 1	1	19.765333333	19.936000000	5109.375	5460.938	5343.750	
52	Spectrogram 1	1	22.165333333	22.282666667	4851.562	5250.000	4968.750	
53	Spectrogram 1	1	22.357333333	22.570666667	3140.625	3679.688	3468.750	
54	Spectrogram 1	1	22.752000000	23.392000000	5835.938	6351.562	6281.250	
55	Spectrogram 1	1	23.178666667	23.669333333	3117.188	3539.062	3187.500	
56	Spectrogram 1	1	24.490666667	26.208000000	890.625	6796.875	4125.000	
57	Spectrogram 1	1	24.490666667	24.608000000	1195.312	1804.688	1406.250	
58	Spectrogram 1	1	24.992000000	25.525333333	9890.625	13945.312	10312.500	
59	Spectrogram 1	1	24.992000000	25.525333333	6023.438	6351.562	6281.250	
60	Spectrogram 1	1	25.002666667	25.408000000	18609.375	21421.875	20718.750	
61	Spectrogram 1	1	25.152000000	25.354666667	17671.875	18304.688	17812.500	
62	Spectrogram 1	1	26.304000000	26.890666667	4968.750	5625.000	5531.250	
63	Spectrogram 1	1	27.584000000	28.138666667	3140.625	3843.750	3187.500	
64	Spectrogram 1	1	30.133333333	30.474666667	3164.062	3867.188	3562.500	
65	Spectrogram 1	1	30.581333333	30.858666667	3281.250	3843.750	3750.000	
66	Spectrogram 1	1	31.701333333	33.418666667	937.500	6679.688	4031.250	Troglodytes_aedon
67	Spectrogram 1	1	31.701333333	31.818666667	1195.312	1757.812	1406.250	
68	Spectrogram 1	1	32.213333333	32.682666667	10921.875	13453.125	12656.250	
69	Spectrogram 1	1	32.234666667	32.640000000	19218.750	21187.500	19968.750	
70	Spectrogram 1	1	32.234666667	32.512000000	10101.562	10476.562	10218.750	
71	Spectrogram 1	1	34.389333333	34.506666667	4640.625	5109.375	4781.250	
72	Spectrogram 1	1	34.528000000	35.402666667	4757.812	5648.438	5343.750	
73	Spectrogram 1	1	34.954666667	35.178666667	5882.812	6281.250	6093.750	
74	Spectrogram 1	1	34.954666667	35.157333333	3820.312	4382.812	4125.000	
75	Spectrogram 1	1	36.821333333	36.981333333	3937.500	4242.188	3937.500	
76	Spectrogram 1	1	38.752000000	38.976000000	5906.250	6375.000	6281.250	
77	Spectrogram 1	1	39.306666667	39.498666667	6070.312	6468.750	6187.500	
78	Spectrogram 1	1	39.669333333	43.861333333	914.062	6750.000	4031.250	Troglodytes_aedon
79	Spectrogram 1	1	39.989333333	40.096000000	11179.688	11789.062	11343.750	
80	Spectrogram 1	1	40.181333333	40.650666667	9703.125	13781.250	10593.750	
81	Spectrogram 1	1	40.192000000	40.629333333	18890.625	21632.812	20156.250	
82	Spectrogram 1	1	40.224000000	40.362666667	17765.625	18398.438	17812.500	
83	Spectrogram 1	1	40.768000000	40.885333333	9914.062	10664.062	10218.750	
84	Spectrogram 1	1	41.557333333	41.760000000	4875.000	5554.688	4968.750	
85	Spectrogram 1	1	41.877333333	42.090666667	4898.438	6210.938	6093.750	
86	Spectrogram 1	1	42.282666667	42.506666667	4804.688	6398.438	6000.000	
87	Spectrogram 1	1	42.666666667	42.997333333	6000.000	6328.125	6093.750	
88	Spectrogram 1	1	43.082666667	43.509333333	4570.312	5578.125	5250.000	
89	Spectrogram 1	1	43.104000000	43.914666667	5906.250	6421.875	6281.250	
90	Spectrogram 1	1	44.458666667	45.152000000	3140.625	5109.375	4968.750	
91	Spectrogram 1	1	44.661333333	45.056000000	4828.125	6234.375	4968.750	
92	Spectrogram 1	1	45.674666667	45.802666667	1171.875	1781.250	1406.250	
93	Spectrogram 1	1	46.197333333	46.666666667	9773.438	13593.750	10031.250	
94	Spectrogram 1	1	46.229333333	46.400000000	20179.688	20976.562	20812.500	
95	Spectrogram 1	1	46.229333333	46.389333333	19359.375	19968.750	19875.000	
96	Spectrogram 1	1	46.378666667	46.517333333	5789.062	6375.000	5906.250	
97	Spectrogram 1	1	46.474666667	46.613333333	19593.750	20367.188	19781.250	
98	Spectrogram 1	1	47.168000000	47.328000000	10195.312	10757.812	10593.750	
99	Spectrogram 1	1	47.712000000	47.882666667	6093.750	6492.188	6375.000	
100	Spectrogram 1	1	48.085333333	48.373333333	3140.625	3585.938	3281.250	
101	Spectrogram 1	1	49.290666667	49.546666667	4992.188	5390.625	5156.250	
102	Spectrogram 1	1	49.354666667	49.856000000	3164.062	4101.562	3187.500	
103	Spectrogram 1	1	49.738666667	49.962666667	4828.125	5554.688	5437.500	
104	Spectrogram 1	1	49.760000000	49.952000000	3117.188	3421.875	3281.250	
105	Spectrogram 1	1	50.080000000	50.261333333	5367.188	6046.875	5906.250	
106	Spectrogram 1	1	50.101333333	50.389333333	3773.438	4289.062	3937.500	
107	Spectrogram 1	1	50.634666667	52.352000000	2976.562	4429.688	3281.250	
108	Spectrogram 1	1	50.762666667	52.096000000	5812.500	6585.938	6468.750	
109	Spectrogram 1	1	52.128000000	52.256000000	10265.625	10804.688	10687.500	
110	Spectrogram 1	1	54.229333333	54.890666667	3140.625	4335.938	3843.750	
111	Spectrogram 1	1	54.965333333	57.130666667	492.188	6562.500	4031.250	Troglodytes_aedon
112	Spectrogram 1	1	55.669333333	56.160000000	9796.875	13265.625	10125.000	
113	Spectrogram 1	1	55.893333333	56.096000000	19054.688	21234.375	19875.000	
